Local Date/Time	Relative Time	flowsensor-a:flow [µL/min]
06/15/2022 13:36:39	00:13:37.150	0.447
06/15/2022 13:36:39	00:13:37.351	0.449
06/15/2022 13:36:39	00:13:37.553	0.447
06/15/2022 13:36:39	00:13:37.855	0.448
06/15/2022 13:36:40	00:13:38.263	0.447
06/15/2022 13:36:40	00:13:38.365	0.446
06/15/2022 13:36:40	00:13:38.570	0.445
06/15/2022 13:36:40	00:13:38.773	0.446
06/15/2022 13:36:41	00:13:39.073	0.447
06/15/2022 13:36:41	00:13:39.477	0.449
06/15/2022 13:36:41	00:13:39.579	0.447
06/15/2022 13:36:41	00:13:39.885	0.449
06/15/2022 13:36:42	00:13:40.191	0.448
06/15/2022 13:36:42	00:13:40.293	0.446
06/15/2022 13:36:42	00:13:40.595	0.447
06/15/2022 13:36:42	00:13:40.799	0.446
06/15/2022 13:36:43	00:13:41.309	0.444
06/15/2022 13:36:43	00:13:41.411	0.446
06/15/2022 13:36:43	00:13:41.815	0.447
06/15/2022 13:36:44	00:13:42.423	0.446
06/15/2022 13:36:44	00:13:42.730	0.447
06/15/2022 13:36:44	00:13:42.933	0.445
06/15/2022 13:36:45	00:13:43.233	0.447
06/15/2022 13:36:45	00:13:43.741	0.446
06/15/2022 13:36:45	00:13:43.843	0.447
06/15/2022 13:36:46	00:13:44.559	0.446
06/15/2022 13:36:47	00:13:45.373	0.445
06/15/2022 13:36:47	00:13:45.475	0.446
06/15/2022 13:36:47	00:13:45.577	0.445
06/15/2022 13:36:48	00:13:45.983	0.447
06/15/2022 13:36:48	00:13:46.083	0.446
06/15/2022 13:36:48	00:13:46.489	0.447
06/15/2022 13:36:48	00:13:46.591	0.448
06/15/2022 13:36:48	00:13:46.693	0.446
06/15/2022 13:36:48	00:13:46.897	0.448
06/15/2022 13:36:49	00:13:47.101	0.446
06/15/2022 13:36:49	00:13:47.501	0.444
06/15/2022 13:36:49	00:13:47.603	0.446
06/15/2022 13:36:50	00:13:48.011	0.445
06/15/2022 13:36:50	00:13:48.215	0.444
06/15/2022 13:36:50	00:13:48.420	0.446
06/15/2022 13:36:50	00:13:48.521	0.447
06/15/2022 13:36:50	00:13:48.621	0.446
06/15/2022 13:36:51	00:13:49.537	0.447
06/15/2022 13:36:52	00:13:50.147	0.445
06/15/2022 13:36:52	00:13:50.247	0.447
06/15/2022 13:36:52	00:13:50.551	0.444
06/15/2022 13:36:52	00:13:50.755	0.446
06/15/2022 13:36:53	00:13:50.959	0.445
06/15/2022 13:36:53	00:13:51.061	0.443
06/15/2022 13:36:53	00:13:51.162	0.445
06/15/2022 13:36:53	00:13:51.871	0.447
06/15/2022 13:36:54	00:13:52.177	0.446
06/15/2022 13:36:54	00:13:52.279	0.447
06/15/2022 13:36:54	00:13:52.483	0.446
06/15/2022 13:36:54	00:13:52.584	0.447
06/15/2022 13:36:54	00:13:52.687	0.445
06/15/2022 13:36:54	00:13:52.891	0.446
06/15/2022 13:36:55	00:13:52.991	0.445
06/15/2022 13:36:55	00:13:53.193	0.446
06/15/2022 13:36:55	00:13:53.805	0.445
06/15/2022 13:36:56	00:13:54.009	0.446
06/15/2022 13:36:56	00:13:54.109	0.444
06/15/2022 13:36:56	00:13:54.409	0.443
06/15/2022 13:36:56	00:13:54.613	0.445
06/15/2022 13:36:56	00:13:54.715	0.443
06/15/2022 13:36:56	00:13:54.817	0.445
06/15/2022 13:36:57	00:13:55.122	0.446
06/15/2022 13:36:57	00:13:55.336	0.445
06/15/2022 13:36:57	00:13:55.539	0.444
06/15/2022 13:36:57	00:13:55.639	0.446
06/15/2022 13:36:57	00:13:55.741	0.444
06/15/2022 13:36:58	00:13:56.353	0.445
06/15/2022 13:36:58	00:13:56.455	0.444
06/15/2022 13:36:58	00:13:56.659	0.446
06/15/2022 13:36:58	00:13:56.760	0.445
06/15/2022 13:36:59	00:13:57.875	0.443
06/15/2022 13:36:59	00:13:57.976	0.445
06/15/2022 13:37:00	00:13:58.179	0.444
06/15/2022 13:37:00	00:13:58.381	0.445
06/15/2022 13:37:00	00:13:58.787	0.446
06/15/2022 13:37:01	00:13:59.195	0.445
06/15/2022 13:37:01	00:13:59.296	0.446
06/15/2022 13:37:01	00:13:59.601	0.445
06/15/2022 13:37:02	00:14:00.105	0.444
06/15/2022 13:37:02	00:14:00.411	0.445
06/15/2022 13:37:02	00:14:00.716	0.444
06/15/2022 13:37:03	00:14:01.019	0.445
06/15/2022 13:37:03	00:14:01.629	0.444
06/15/2022 13:37:03	00:14:01.935	0.445
06/15/2022 13:37:04	00:14:02.036	0.444
06/15/2022 13:37:04	00:14:02.138	0.446
06/15/2022 13:37:04	00:14:02.341	0.445
06/15/2022 13:37:04	00:14:02.743	0.444
06/15/2022 13:37:04	00:14:02.845	0.445
06/15/2022 13:37:05	00:14:03.861	0.444
06/15/2022 13:37:05	00:14:03.961	0.443
06/15/2022 13:37:06	00:14:04.061	0.444
06/15/2022 13:37:06	00:14:04.163	0.443
06/15/2022 13:37:06	00:14:04.673	0.444
06/15/2022 13:37:07	00:14:06.047	0.444
06/15/2022 13:37:08	00:14:06.047	0.444
06/15/2022 13:37:08	00:14:06.400	0.443
06/15/2022 13:37:08	00:14:06.502	0.444
06/15/2022 13:37:08	00:14:06.603	0.443
06/15/2022 13:37:08	00:14:06.703	0.444
06/15/2022 13:37:09	00:14:08.075	0.444
06/15/2022 13:37:10	00:14:08.075	0.444
06/15/2022 13:37:10	00:14:08.223	0.445
06/15/2022 13:37:10	00:14:08.325	0.444
06/15/2022 13:37:10	00:14:08.529	0.443
06/15/2022 13:37:11	00:14:09.344	0.442
06/15/2022 13:37:11	00:14:09.545	0.444
06/15/2022 13:37:11	00:14:09.955	0.442
06/15/2022 13:37:12	00:14:10.362	0.443
06/15/2022 13:37:12	00:14:10.464	0.442
06/15/2022 13:37:12	00:14:10.666	0.443
06/15/2022 13:37:12	00:14:10.867	0.441
06/15/2022 13:37:12	00:14:10.967	0.444
06/15/2022 13:37:13	00:14:11.273	0.445
06/15/2022 13:37:13	00:14:11.579	0.446
06/15/2022 13:37:13	00:14:11.782	0.444
06/15/2022 13:37:14	00:14:12.088	0.443
06/15/2022 13:37:14	00:14:12.493	0.442
06/15/2022 13:37:14	00:14:12.595	0.443
06/15/2022 13:37:15	00:14:13.206	0.442
06/15/2022 13:37:15	00:14:13.308	0.444
06/15/2022 13:37:15	00:14:13.917	0.445
06/15/2022 13:37:15	00:14:14.019	0.444
06/15/2022 13:37:16	00:14:14.125	0.442
06/15/2022 13:37:16	00:14:14.227	0.444
06/15/2022 13:37:16	00:14:14.431	0.443
06/15/2022 13:37:17	00:14:15.241	0.442
06/15/2022 13:37:17	00:14:15.751	0.443
06/15/2022 13:37:17	00:14:16.056	0.444
06/15/2022 13:37:18	00:14:16.973	0.443
06/15/2022 13:37:19	00:14:17.177	0.444
06/15/2022 13:37:19	00:14:17.278	0.442
06/15/2022 13:37:19	00:14:17.782	0.443
06/15/2022 13:37:20	00:14:18.800	0.442
06/15/2022 13:37:21	00:14:19.405	0.440
06/15/2022 13:37:21	00:14:19.507	0.442
06/15/2022 13:37:21	00:14:19.609	0.441
06/15/2022 13:37:21	00:14:19.711	0.443
06/15/2022 13:37:21	00:14:19.815	0.444
06/15/2022 13:37:22	00:14:20.120	0.441
06/15/2022 13:37:22	00:14:20.222	0.442
06/15/2022 13:37:22	00:14:20.322	0.441
06/15/2022 13:37:22	00:14:20.522	0.443
06/15/2022 13:37:22	00:14:20.622	0.442
06/15/2022 13:37:22	00:14:20.827	0.444
06/15/2022 13:37:22	00:14:21.031	0.443
06/15/2022 13:37:23	00:14:21.139	0.442
06/15/2022 13:37:23	00:14:21.241	0.443
06/15/2022 13:37:23	00:14:21.546	0.442
06/15/2022 13:37:23	00:14:21.648	0.443
06/15/2022 13:37:23	00:14:22.053	0.442
06/15/2022 13:37:24	00:14:22.669	0.443
06/15/2022 13:37:24	00:14:22.771	0.441
06/15/2022 13:37:25	00:14:23.274	0.443
06/15/2022 13:37:25	00:14:23.477	0.442
06/15/2022 13:37:25	00:14:23.681	0.443
06/15/2022 13:37:25	00:14:23.987	0.442
06/15/2022 13:37:25	00:14:24.089	0.443
06/15/2022 13:37:26	00:14:24.191	0.442
06/15/2022 13:37:26	00:14:24.292	0.443
06/15/2022 13:37:26	00:14:24.494	0.442
06/15/2022 13:37:26	00:14:24.694	0.443
06/15/2022 13:37:26	00:14:24.794	0.441
06/15/2022 13:37:27	00:14:25.407	0.442
06/15/2022 13:37:27	00:14:25.712	0.440
06/15/2022 13:37:27	00:14:25.814	0.442
06/15/2022 13:37:27	00:14:25.914	0.441
06/15/2022 13:37:27	00:14:26.014	0.442
06/15/2022 13:37:28	00:14:26.214	0.441
06/15/2022 13:37:28	00:14:26.317	0.442
06/15/2022 13:37:29	00:14:27.234	0.441
06/15/2022 13:37:29	00:14:27.336	0.442
06/15/2022 13:37:29	00:14:27.741	0.441
06/15/2022 13:37:29	00:14:27.843	0.442
06/15/2022 13:37:29	00:14:27.945	0.441
06/15/2022 13:37:30	00:14:28.856	0.443
06/15/2022 13:37:30	00:14:28.956	0.442
06/15/2022 13:37:30	00:14:29.056	0.441
06/15/2022 13:37:31	00:14:29.159	0.443
06/15/2022 13:37:31	00:14:29.261	0.442
06/15/2022 13:37:32	00:14:30.374	0.441
06/15/2022 13:37:32	00:14:31.089	0.442
06/15/2022 13:37:33	00:14:31.191	0.441
06/15/2022 13:37:33	00:14:31.292	0.442
06/15/2022 13:37:33	00:14:31.394	0.441
06/15/2022 13:37:33	00:14:31.798	0.442
06/15/2022 13:37:34	00:14:32.411	0.443
06/15/2022 13:37:34	00:14:32.513	0.441
06/15/2022 13:37:34	00:14:32.614	0.442
06/15/2022 13:37:34	00:14:32.716	0.441
06/15/2022 13:37:35	00:14:33.423	0.439
06/15/2022 13:37:35	00:14:33.525	0.440
06/15/2022 13:37:35	00:14:33.627	0.439
06/15/2022 13:37:35	00:14:33.932	0.441
06/15/2022 13:37:35	00:14:34.034	0.440
06/15/2022 13:37:36	00:14:34.338	0.441
06/15/2022 13:37:36	00:14:34.742	0.440
06/15/2022 13:37:36	00:14:34.845	0.441
06/15/2022 13:37:36	00:14:35.049	0.443
06/15/2022 13:37:37	00:14:35.253	0.442
06/15/2022 13:37:37	00:14:35.558	0.443
06/15/2022 13:37:37	00:14:35.660	0.442
06/15/2022 13:37:37	00:14:35.964	0.441
06/15/2022 13:37:38	00:14:36.271	0.442
06/15/2022 13:37:38	00:14:36.373	0.441
06/15/2022 13:37:38	00:14:36.577	0.439
06/15/2022 13:37:38	00:14:37.082	0.441
06/15/2022 13:37:39	00:14:37.693	0.439
06/15/2022 13:37:39	00:14:37.897	0.441
06/15/2022 13:37:39	00:14:37.999	0.439
06/15/2022 13:37:40	00:14:38.202	0.441
06/15/2022 13:37:40	00:14:38.704	0.442
06/15/2022 13:37:40	00:14:39.011	0.441
06/15/2022 13:37:40	00:14:39.113	0.440
06/15/2022 13:37:41	00:14:39.215	0.442
06/15/2022 13:37:41	00:14:39.317	0.441
06/15/2022 13:37:42	00:14:40.639	0.442
06/15/2022 13:37:42	00:14:40.944	0.440
06/15/2022 13:37:43	00:14:41.554	0.441
06/15/2022 13:37:43	00:14:41.758	0.440
06/15/2022 13:37:43	00:14:41.861	0.441
06/15/2022 13:37:43	00:14:41.963	0.440
06/15/2022 13:37:43	00:14:42.065	0.441
06/15/2022 13:37:43	00:14:42.167	0.440
06/15/2022 13:37:44	00:14:42.370	0.442
06/15/2022 13:37:44	00:14:42.572	0.440
06/15/2022 13:37:44	00:14:42.672	0.441
06/15/2022 13:37:44	00:14:42.974	0.440
06/15/2022 13:37:44	00:14:43.076	0.442
06/15/2022 13:37:44	00:14:43.178	0.441
06/15/2022 13:37:45	00:14:43.281	0.439
06/15/2022 13:37:45	00:14:43.383	0.441
06/15/2022 13:37:45	00:14:43.892	0.439
06/15/2022 13:37:45	00:14:43.992	0.440
06/15/2022 13:37:46	00:14:44.292	0.439
06/15/2022 13:37:46	00:14:44.496	0.441
06/15/2022 13:37:46	00:14:44.702	0.440
06/15/2022 13:37:47	00:14:45.614	0.442
06/15/2022 13:37:47	00:14:46.125	0.440
06/15/2022 13:37:48	00:14:47.136	0.438
06/15/2022 13:37:49	00:14:47.443	0.439
06/15/2022 13:37:49	00:14:47.952	0.438
06/15/2022 13:37:50	00:14:48.358	0.440
06/15/2022 13:37:51	00:14:49.276	0.441
06/15/2022 13:37:51	00:14:49.582	0.440
06/15/2022 13:37:51	00:14:49.782	0.438
06/15/2022 13:37:51	00:14:49.990	0.440
06/15/2022 13:37:52	00:14:50.501	0.439
06/15/2022 13:37:52	00:14:50.704	0.441
06/15/2022 13:37:52	00:14:50.804	0.439
06/15/2022 13:37:53	00:14:51.310	0.438
06/15/2022 13:37:53	00:14:51.412	0.439
06/15/2022 13:37:53	00:14:51.719	0.438
06/15/2022 13:37:54	00:14:52.732	0.439
06/15/2022 13:37:54	00:14:52.939	0.442
06/15/2022 13:37:54	00:14:53.143	0.441
06/15/2022 13:37:55	00:14:53.346	0.440
06/15/2022 13:37:55	00:14:53.548	0.439
06/15/2022 13:37:56	00:14:55.293	0.439
06/15/2022 13:37:57	00:14:55.293	0.439
06/15/2022 13:37:57	00:14:55.676	0.438
06/15/2022 13:37:57	00:14:55.779	0.439
06/15/2022 13:37:58	00:14:56.490	0.437
06/15/2022 13:37:58	00:14:56.590	0.439
06/15/2022 13:37:59	00:14:57.608	0.437
06/15/2022 13:37:59	00:14:57.708	0.438
06/15/2022 13:38:00	00:14:59.306	0.438
06/15/2022 13:38:01	00:14:59.306	0.438
06/15/2022 13:38:01	00:14:59.330	0.440
06/15/2022 13:38:01	00:14:59.432	0.439
06/15/2022 13:38:01	00:14:59.840	0.438
06/15/2022 13:38:01	00:15:00.250	0.439
06/15/2022 13:38:02	00:15:00.450	0.437
06/15/2022 13:38:03	00:15:01.872	0.438
06/15/2022 13:38:04	00:15:02.482	0.440
06/15/2022 13:38:04	00:15:02.895	0.438
06/15/2022 13:38:04	00:15:03.198	0.436
06/15/2022 13:38:05	00:15:03.398	0.438
06/15/2022 13:38:05	00:15:03.498	0.437
06/15/2022 13:38:05	00:15:03.702	0.438
06/15/2022 13:38:05	00:15:04.213	0.439
06/15/2022 13:38:05	00:15:04.314	0.437
06/15/2022 13:38:06	00:15:04.416	0.438
06/15/2022 13:38:06	00:15:04.618	0.437
06/15/2022 13:38:06	00:15:04.918	0.439
06/15/2022 13:38:06	00:15:05.326	0.438
06/15/2022 13:38:07	00:15:06.342	0.439
06/15/2022 13:38:08	00:15:06.546	0.437
06/15/2022 13:38:08	00:15:06.648	0.438
06/15/2022 13:38:08	00:15:06.954	0.437
06/15/2022 13:38:09	00:15:07.466	0.438
06/15/2022 13:38:09	00:15:07.566	0.439
06/15/2022 13:38:09	00:15:07.666	0.438
06/15/2022 13:38:09	00:15:08.176	0.439
06/15/2022 13:38:09	00:15:08.278	0.438
06/15/2022 13:38:10	00:15:08.684	0.439
06/15/2022 13:38:10	00:15:08.884	0.438
06/15/2022 13:38:11	00:15:09.696	0.436
06/15/2022 13:38:11	00:15:09.797	0.437
06/15/2022 13:38:11	00:15:10.002	0.436
06/15/2022 13:38:11	00:15:10.104	0.437
06/15/2022 13:38:12	00:15:11.385	0.437
06/15/2022 13:38:13	00:15:11.385	0.437
06/15/2022 13:38:13	00:15:11.526	0.436
06/15/2022 13:38:13	00:15:11.626	0.438
06/15/2022 13:38:13	00:15:11.726	0.436
06/15/2022 13:38:13	00:15:11.930	0.438
06/15/2022 13:38:13	00:15:12.134	0.439
06/15/2022 13:38:13	00:15:12.338	0.437
06/15/2022 13:38:14	00:15:12.746	0.436
06/15/2022 13:38:14	00:15:12.846	0.437
06/15/2022 13:38:14	00:15:12.948	0.438
06/15/2022 13:38:14	00:15:13.050	0.437
06/15/2022 13:38:14	00:15:13.354	0.436
06/15/2022 13:38:15	00:15:13.762	0.435
06/15/2022 13:38:15	00:15:13.864	0.436
06/15/2022 13:38:15	00:15:14.068	0.435
06/15/2022 13:38:15	00:15:14.168	0.436
06/15/2022 13:38:16	00:15:14.468	0.437
06/15/2022 13:38:16	00:15:14.772	0.439
06/15/2022 13:38:16	00:15:14.874	0.437
06/15/2022 13:38:16	00:15:15.383	0.436
06/15/2022 13:38:17	00:15:15.487	0.438
06/15/2022 13:38:17	00:15:15.588	0.437
06/15/2022 13:38:17	00:15:16.092	0.436
06/15/2022 13:38:18	00:15:16.500	0.437
06/15/2022 13:38:19	00:15:17.510	0.435
06/15/2022 13:38:19	00:15:17.816	0.438
06/15/2022 13:38:19	00:15:18.020	0.436
06/15/2022 13:38:20	00:15:18.424	0.438
06/15/2022 13:38:20	00:15:18.524	0.436
06/15/2022 13:38:21	00:15:19.958	0.435
06/15/2022 13:38:22	00:15:20.872	0.436
06/15/2022 13:38:22	00:15:20.973	0.437
06/15/2022 13:38:23	00:15:21.784	0.436
06/15/2022 13:38:23	00:15:22.293	0.434
06/15/2022 13:38:23	00:15:22.395	0.435
06/15/2022 13:38:24	00:15:22.498	0.437
06/15/2022 13:38:24	00:15:22.598	0.435
06/15/2022 13:38:24	00:15:22.798	0.437
06/15/2022 13:38:25	00:15:23.713	0.436
06/15/2022 13:38:25	00:15:23.815	0.437
06/15/2022 13:38:25	00:15:24.118	0.436
06/15/2022 13:38:25	00:15:24.218	0.437
06/15/2022 13:38:26	00:15:24.522	0.435
06/15/2022 13:38:26	00:15:24.624	0.434
06/15/2022 13:38:26	00:15:24.728	0.435
06/15/2022 13:38:26	00:15:24.830	0.434
06/15/2022 13:38:26	00:15:25.135	0.435
06/15/2022 13:38:26	00:15:25.237	0.434
06/15/2022 13:38:26	00:15:25.338	0.436
06/15/2022 13:38:26	00:15:25.440	0.435
06/15/2022 13:38:27	00:15:25.640	0.436
06/15/2022 13:38:27	00:15:25.740	0.437
06/15/2022 13:38:27	00:15:25.842	0.436
06/15/2022 13:38:27	00:15:26.148	0.435
06/15/2022 13:38:27	00:15:26.250	0.437
06/15/2022 13:38:27	00:15:26.352	0.435
06/15/2022 13:38:28	00:15:26.555	0.436
06/15/2022 13:38:28	00:15:26.657	0.435
06/15/2022 13:38:28	00:15:26.758	0.436
06/15/2022 13:38:28	00:15:27.062	0.435
06/15/2022 13:38:29	00:15:28.079	0.434
06/15/2022 13:38:29	00:15:28.284	0.435
06/15/2022 13:38:30	00:15:29.480	0.435
06/15/2022 13:38:31	00:15:29.480	0.435
06/15/2022 13:38:31	00:15:30.114	0.436
06/15/2022 13:38:31	00:15:30.216	0.435
06/15/2022 13:38:32	00:15:31.232	0.434
06/15/2022 13:38:32	00:15:31.334	0.435
06/15/2022 13:38:33	00:15:31.640	0.434
06/15/2022 13:38:33	00:15:32.251	0.436
06/15/2022 13:38:34	00:15:32.554	0.434
06/15/2022 13:38:34	00:15:32.656	0.436
06/15/2022 13:38:34	00:15:33.168	0.434
06/15/2022 13:38:35	00:15:33.575	0.436
06/15/2022 13:38:35	00:15:33.876	0.435
06/15/2022 13:38:35	00:15:34.180	0.433
06/15/2022 13:38:35	00:15:34.384	0.435
06/15/2022 13:38:36	00:15:34.792	0.436
06/15/2022 13:38:36	00:15:35.095	0.433
06/15/2022 13:38:36	00:15:35.196	0.435
06/15/2022 13:38:37	00:15:36.534	0.435
06/15/2022 13:38:38	00:15:36.534	0.435
06/15/2022 13:38:38	00:15:36.816	0.433
06/15/2022 13:38:38	00:15:36.918	0.435
06/15/2022 13:38:39	00:15:37.733	0.434
06/15/2022 13:38:39	00:15:38.340	0.435
06/15/2022 13:38:39	00:15:38.442	0.432
06/15/2022 13:38:40	00:15:38.646	0.434
06/15/2022 13:38:40	00:15:39.257	0.436
06/15/2022 13:38:40	00:15:39.357	0.435
06/15/2022 13:38:41	00:15:39.558	0.434
06/15/2022 13:38:41	00:15:39.660	0.435
06/15/2022 13:38:41	00:15:39.868	0.433
06/15/2022 13:38:41	00:15:40.072	0.434
06/15/2022 13:38:41	00:15:40.479	0.436
06/15/2022 13:38:42	00:15:40.681	0.434
06/15/2022 13:38:42	00:15:41.186	0.433
06/15/2022 13:38:42	00:15:41.394	0.434
06/15/2022 13:38:43	00:15:41.700	0.432
06/15/2022 13:38:43	00:15:42.107	0.434
06/15/2022 13:38:44	00:15:43.229	0.432
06/15/2022 13:38:44	00:15:43.433	0.433
06/15/2022 13:38:44	00:15:43.533	0.434
06/15/2022 13:38:45	00:15:44.040	0.435
06/15/2022 13:38:45	00:15:44.142	0.434
06/15/2022 13:38:46	00:15:45.054	0.433
06/15/2022 13:38:46	00:15:45.258	0.435
06/15/2022 13:38:46	00:15:45.360	0.434
06/15/2022 13:38:47	00:15:45.668	0.433
06/15/2022 13:38:47	00:15:45.770	0.434
06/15/2022 13:38:47	00:15:46.273	0.433
06/15/2022 13:38:48	00:15:46.780	0.434
06/15/2022 13:38:48	00:15:46.882	0.433
06/15/2022 13:38:48	00:15:47.086	0.434
06/15/2022 13:38:48	00:15:47.187	0.433
06/15/2022 13:38:48	00:15:47.391	0.434
06/15/2022 13:38:48	00:15:47.493	0.432
06/15/2022 13:38:49	00:15:48.098	0.433
06/15/2022 13:38:49	00:15:48.404	0.432
06/15/2022 13:38:50	00:15:48.811	0.433
06/15/2022 13:38:50	00:15:49.113	0.435
06/15/2022 13:38:50	00:15:49.213	0.434
06/15/2022 13:38:50	00:15:49.316	0.435
06/15/2022 13:38:50	00:15:49.418	0.434
06/15/2022 13:38:51	00:15:50.132	0.432
06/15/2022 13:38:51	00:15:50.435	0.433
06/15/2022 13:38:52	00:15:50.635	0.432
06/15/2022 13:38:52	00:15:50.738	0.433
06/15/2022 13:38:52	00:15:50.840	0.432
06/15/2022 13:38:53	00:15:51.855	0.434
06/15/2022 13:38:53	00:15:51.955	0.432
06/15/2022 13:38:53	00:15:52.158	0.434
06/15/2022 13:38:53	00:15:52.464	0.432
06/15/2022 13:38:54	00:15:53.177	0.433
06/15/2022 13:38:54	00:15:53.277	0.432
06/15/2022 13:38:54	00:15:53.377	0.434
06/15/2022 13:38:54	00:15:53.479	0.432
06/15/2022 13:38:54	00:15:53.582	0.434
06/15/2022 13:38:55	00:15:53.684	0.433
06/15/2022 13:38:56	00:15:55.206	0.431
06/15/2022 13:38:56	00:15:55.308	0.433
06/15/2022 13:38:56	00:15:55.613	0.432
06/15/2022 13:38:57	00:15:55.917	0.431
06/15/2022 13:38:57	00:15:56.019	0.432
06/15/2022 13:38:57	00:15:56.632	0.433
06/15/2022 13:38:58	00:15:56.938	0.434
06/15/2022 13:38:58	00:15:57.063	0.433
06/15/2022 13:38:58	00:15:57.165	0.432
06/15/2022 13:38:58	00:15:57.465	0.433
06/15/2022 13:38:58	00:15:57.667	0.432
06/15/2022 13:38:59	00:15:57.770	0.433
06/15/2022 13:38:59	00:15:57.872	0.432
06/15/2022 13:38:59	00:15:58.280	0.433
06/15/2022 13:38:59	00:15:58.382	0.431
06/15/2022 13:38:59	00:15:58.587	0.432
06/15/2022 13:39:00	00:15:59.296	0.434
06/15/2022 13:39:00	00:15:59.398	0.433
06/15/2022 13:39:00	00:15:59.602	0.432
06/15/2022 13:39:01	00:16:00.113	0.434
06/15/2022 13:39:01	00:16:00.213	0.432
06/15/2022 13:39:01	00:16:00.313	0.433
06/15/2022 13:39:01	00:16:00.415	0.432
06/15/2022 13:39:01	00:16:00.620	0.431
06/15/2022 13:39:02	00:16:01.028	0.429
06/15/2022 13:39:02	00:16:01.130	0.431
06/15/2022 13:39:02	00:16:01.435	0.430
06/15/2022 13:39:02	00:16:01.535	0.431
06/15/2022 13:39:02	00:16:01.635	0.429
06/15/2022 13:39:03	00:16:01.735	0.431
06/15/2022 13:39:03	00:16:02.042	0.432
06/15/2022 13:39:04	00:16:02.953	0.431
06/15/2022 13:39:04	00:16:03.460	0.433
06/15/2022 13:39:05	00:16:03.766	0.432
06/15/2022 13:39:06	00:16:05.186	0.431
06/15/2022 13:39:07	00:16:06.306	0.432
06/15/2022 13:39:08	00:16:06.917	0.431
06/15/2022 13:39:08	00:16:07.017	0.432
06/15/2022 13:39:08	00:16:07.317	0.430
06/15/2022 13:39:08	00:16:07.521	0.432
06/15/2022 13:39:08	00:16:07.624	0.431
06/15/2022 13:39:09	00:16:08.133	0.432
06/15/2022 13:39:09	00:16:08.435	0.431
06/15/2022 13:39:09	00:16:08.537	0.432
06/15/2022 13:39:09	00:16:08.637	0.431
06/15/2022 13:39:10	00:16:09.044	0.430
06/15/2022 13:39:10	00:16:09.248	0.432
06/15/2022 13:39:11	00:16:09.755	0.430
06/15/2022 13:39:11	00:16:09.963	0.431
06/15/2022 13:39:11	00:16:10.165	0.432
06/15/2022 13:39:11	00:16:10.369	0.431
06/15/2022 13:39:11	00:16:10.574	0.430
06/15/2022 13:39:12	00:16:10.778	0.431
06/15/2022 13:39:12	00:16:11.083	0.432
06/15/2022 13:39:12	00:16:11.183	0.431
06/15/2022 13:39:13	00:16:12.603	0.432
06/15/2022 13:39:14	00:16:13.007	0.431
06/15/2022 13:39:14	00:16:13.211	0.432
06/15/2022 13:39:14	00:16:13.314	0.431
06/15/2022 13:39:14	00:16:13.518	0.429
06/15/2022 13:39:15	00:16:14.125	0.430
06/15/2022 13:39:15	00:16:14.429	0.428
06/15/2022 13:39:15	00:16:14.531	0.430
06/15/2022 13:39:15	00:16:14.736	0.429
06/15/2022 13:39:16	00:16:14.838	0.431
06/15/2022 13:39:16	00:16:15.755	0.429
06/15/2022 13:39:17	00:16:16.766	0.429
06/15/2022 13:39:18	00:16:16.766	0.429
06/15/2022 13:39:18	00:16:17.077	0.430
06/15/2022 13:39:19	00:16:18.195	0.431
06/15/2022 13:39:19	00:16:18.295	0.430
06/15/2022 13:39:20	00:16:18.805	0.431
06/15/2022 13:39:20	00:16:19.010	0.430
06/15/2022 13:39:20	00:16:19.213	0.429
06/15/2022 13:39:20	00:16:19.315	0.431
06/15/2022 13:39:20	00:16:19.519	0.429
06/15/2022 13:39:20	00:16:19.719	0.430
06/15/2022 13:39:21	00:16:19.921	0.429
06/15/2022 13:39:21	00:16:20.121	0.430
06/15/2022 13:39:21	00:16:20.223	0.431
06/15/2022 13:39:21	00:16:20.326	0.429
06/15/2022 13:39:22	00:16:20.935	0.430
06/15/2022 13:39:22	00:16:21.035	0.429
06/15/2022 13:39:22	00:16:21.135	0.430
06/15/2022 13:39:23	00:16:21.948	0.429
06/15/2022 13:39:23	00:16:22.351	0.430
06/15/2022 13:39:23	00:16:22.451	0.429
06/15/2022 13:39:24	00:16:22.857	0.430
06/15/2022 13:39:24	00:16:23.061	0.429
06/15/2022 13:39:25	00:16:24.789	0.428
06/15/2022 13:39:26	00:16:25.093	0.429
06/15/2022 13:39:27	00:16:25.908	0.430
06/15/2022 13:39:27	00:16:26.615	0.429
06/15/2022 13:39:27	00:16:26.715	0.430
06/15/2022 13:39:27	00:16:26.817	0.429
06/15/2022 13:39:28	00:16:27.825	0.429
06/15/2022 13:39:29	00:16:27.825	0.429
06/15/2022 13:39:29	00:16:28.443	0.431
06/15/2022 13:39:29	00:16:28.545	0.428
06/15/2022 13:39:30	00:16:29.259	0.429
06/15/2022 13:39:31	00:16:30.479	0.427
06/15/2022 13:39:31	00:16:30.681	0.429
06/15/2022 13:39:32	00:16:31.089	0.427
06/15/2022 13:39:32	00:16:31.191	0.429
06/15/2022 13:39:33	00:16:32.111	0.430
06/15/2022 13:39:33	00:16:32.213	0.428
06/15/2022 13:39:33	00:16:32.723	0.427
06/15/2022 13:39:33	00:16:32.826	0.429
06/15/2022 13:39:34	00:16:33.029	0.427
06/15/2022 13:39:34	00:16:33.131	0.429
06/15/2022 13:39:34	00:16:33.233	0.430
