Local Date/Time	Relative Time	flowsensor-b:flow [µL/min]
06/15/2022 13:33:44	00:10:43.094	0.034
06/15/2022 13:33:44	00:10:43.499	0.030
06/15/2022 13:33:44	00:10:43.599	0.035
06/15/2022 13:33:44	00:10:43.699	0.033
06/15/2022 13:33:44	00:10:43.801	0.034
06/15/2022 13:33:45	00:10:43.903	0.033
06/15/2022 13:33:45	00:10:44.312	0.036
06/15/2022 13:33:45	00:10:44.414	0.034
06/15/2022 13:33:45	00:10:44.516	0.033
06/15/2022 13:33:45	00:10:44.719	0.039
06/15/2022 13:33:45	00:10:44.821	0.035
06/15/2022 13:33:46	00:10:44.921	0.037
06/15/2022 13:33:46	00:10:45.021	0.036
06/15/2022 13:33:46	00:10:45.325	0.034
06/15/2022 13:33:46	00:10:45.427	0.038
06/15/2022 13:33:46	00:10:45.529	0.034
06/15/2022 13:33:46	00:10:45.734	0.036
06/15/2022 13:33:47	00:10:45.938	0.034
06/15/2022 13:33:47	00:10:46.039	0.037
06/15/2022 13:33:47	00:10:46.241	0.033
06/15/2022 13:33:47	00:10:46.443	0.035
06/15/2022 13:33:47	00:10:46.851	0.038
06/15/2022 13:33:49	00:10:47.055	0.034
06/15/2022 13:33:49	00:10:47.158	0.036
06/15/2022 13:33:49	00:10:47.260	0.033
06/15/2022 13:33:49	00:10:47.362	0.035
06/15/2022 13:33:49	00:10:47.463	0.039
06/15/2022 13:33:49	00:10:47.563	0.036
06/15/2022 13:33:49	00:10:47.665	0.035
06/15/2022 13:33:49	00:10:47.767	0.036
06/15/2022 13:33:49	00:10:47.869	0.035
06/15/2022 13:33:50	00:10:47.971	0.036
06/15/2022 13:33:50	00:10:48.177	0.034
06/15/2022 13:33:50	00:10:48.481	0.035
06/15/2022 13:33:50	00:10:48.584	0.034
06/15/2022 13:33:50	00:10:48.889	0.030
06/15/2022 13:33:51	00:10:48.991	0.037
06/15/2022 13:33:51	00:10:49.193	0.033
06/15/2022 13:33:51	00:10:49.293	0.034
06/15/2022 13:33:51	00:10:49.701	0.036
06/15/2022 13:33:52	00:10:50.109	0.040
06/15/2022 13:33:52	00:10:50.211	0.038
06/15/2022 13:33:52	00:10:50.423	0.034
06/15/2022 13:33:52	00:10:50.523	0.037
06/15/2022 13:33:52	00:10:50.623	0.035
06/15/2022 13:33:52	00:10:50.725	0.037
06/15/2022 13:33:52	00:10:50.929	0.038
06/15/2022 13:33:53	00:10:51.031	0.034
06/15/2022 13:33:53	00:10:51.439	0.036
06/15/2022 13:33:53	00:10:51.743	0.038
06/15/2022 13:33:53	00:10:51.843	0.036
06/15/2022 13:33:54	00:10:52.147	0.034
06/15/2022 13:33:54	00:10:52.249	0.033
06/15/2022 13:33:54	00:10:52.351	0.036
06/15/2022 13:33:54	00:10:52.555	0.038
06/15/2022 13:33:54	00:10:52.760	0.035
06/15/2022 13:33:55	00:10:52.963	0.038
06/15/2022 13:33:55	00:10:53.063	0.036
06/15/2022 13:33:55	00:10:53.363	0.038
06/15/2022 13:33:55	00:10:53.567	0.036
06/15/2022 13:33:55	00:10:53.771	0.038
06/15/2022 13:33:55	00:10:53.881	0.034
06/15/2022 13:33:56	00:10:53.983	0.039
06/15/2022 13:33:56	00:10:54.086	0.034
06/15/2022 13:33:56	00:10:54.187	0.038
06/15/2022 13:33:56	00:10:54.288	0.036
06/15/2022 13:33:56	00:10:54.689	0.035
06/15/2022 13:33:57	00:10:54.995	0.033
06/15/2022 13:33:57	00:10:55.097	0.037
06/15/2022 13:33:57	00:10:55.199	0.034
06/15/2022 13:33:57	00:10:55.301	0.036
06/15/2022 13:33:57	00:10:55.403	0.034
06/15/2022 13:33:57	00:10:55.707	0.037
06/15/2022 13:33:57	00:10:55.911	0.038
06/15/2022 13:33:58	00:10:56.011	0.037
06/15/2022 13:33:58	00:10:56.315	0.038
06/15/2022 13:33:58	00:10:56.417	0.034
06/15/2022 13:33:58	00:10:56.519	0.037
06/15/2022 13:33:58	00:10:56.723	0.036
06/15/2022 13:33:58	00:10:56.927	0.037
06/15/2022 13:33:59	00:10:57.029	0.036
06/15/2022 13:33:59	00:10:57.329	0.038
06/15/2022 13:33:59	00:10:57.429	0.037
06/15/2022 13:33:59	00:10:57.633	0.035
06/15/2022 13:34:00	00:10:58.041	0.037
06/15/2022 13:34:00	00:10:58.143	0.035
06/15/2022 13:34:00	00:10:58.245	0.037
06/15/2022 13:34:00	00:10:58.348	0.035
06/15/2022 13:34:00	00:10:58.449	0.038
06/15/2022 13:34:00	00:10:58.549	0.034
06/15/2022 13:34:00	00:10:58.649	0.035
06/15/2022 13:34:01	00:10:59.055	0.037
06/15/2022 13:34:01	00:10:59.157	0.034
06/15/2022 13:34:01	00:10:59.259	0.032
06/15/2022 13:34:01	00:10:59.361	0.037
06/15/2022 13:34:01	00:10:59.463	0.036
06/15/2022 13:34:01	00:10:59.667	0.034
06/15/2022 13:34:01	00:10:59.770	0.036
06/15/2022 13:34:01	00:10:59.971	0.035
06/15/2022 13:34:02	00:11:00.071	0.037
06/15/2022 13:34:02	00:11:00.171	0.034
06/15/2022 13:34:02	00:11:00.375	0.037
06/15/2022 13:34:02	00:11:00.477	0.038
06/15/2022 13:34:02	00:11:00.579	0.037
06/15/2022 13:34:02	00:11:00.783	0.040
06/15/2022 13:34:02	00:11:00.885	0.039
06/15/2022 13:34:02	00:11:00.987	0.037
06/15/2022 13:34:03	00:11:01.088	0.036
06/15/2022 13:34:03	00:11:01.292	0.039
06/15/2022 13:34:03	00:11:01.393	0.038
06/15/2022 13:34:03	00:11:01.493	0.035
06/15/2022 13:34:03	00:11:01.593	0.038
06/15/2022 13:34:03	00:11:01.695	0.036
06/15/2022 13:34:03	00:11:01.899	0.038
06/15/2022 13:34:04	00:11:02.408	0.037
06/15/2022 13:34:04	00:11:02.510	0.034
06/15/2022 13:34:04	00:11:02.611	0.036
06/15/2022 13:34:05	00:11:03.219	0.038
06/15/2022 13:34:05	00:11:03.525	0.040
06/15/2022 13:34:05	00:11:03.627	0.037
06/15/2022 13:34:05	00:11:03.729	0.039
06/15/2022 13:34:05	00:11:03.831	0.036
06/15/2022 13:34:05	00:11:03.933	0.039
06/15/2022 13:34:06	00:11:04.033	0.037
06/15/2022 13:34:06	00:11:04.235	0.034
06/15/2022 13:34:06	00:11:04.335	0.037
06/15/2022 13:34:06	00:11:04.437	0.039
06/15/2022 13:34:06	00:11:04.743	0.036
06/15/2022 13:34:06	00:11:04.947	0.038
06/15/2022 13:34:07	00:11:05.049	0.039
06/15/2022 13:34:07	00:11:05.151	0.036
06/15/2022 13:34:07	00:11:05.253	0.038
06/15/2022 13:34:07	00:11:05.355	0.037
06/15/2022 13:34:07	00:11:05.455	0.038
06/15/2022 13:34:07	00:11:05.655	0.034
06/15/2022 13:34:07	00:11:05.757	0.039
06/15/2022 13:34:07	00:11:05.859	0.036
06/15/2022 13:34:07	00:11:05.961	0.041
06/15/2022 13:34:08	00:11:06.063	0.037
06/15/2022 13:34:08	00:11:06.267	0.038
06/15/2022 13:34:08	00:11:06.369	0.037
06/15/2022 13:34:08	00:11:06.573	0.038
06/15/2022 13:34:08	00:11:06.975	0.035
06/15/2022 13:34:09	00:11:07.075	0.034
06/15/2022 13:34:09	00:11:07.177	0.037
06/15/2022 13:34:09	00:11:07.279	0.035
06/15/2022 13:34:09	00:11:07.381	0.036
06/15/2022 13:34:09	00:11:07.992	0.038
06/15/2022 13:34:10	00:11:08.399	0.036
06/15/2022 13:34:10	00:11:08.501	0.040
06/15/2022 13:34:10	00:11:08.603	0.037
06/15/2022 13:34:10	00:11:08.705	0.039
06/15/2022 13:34:10	00:11:08.807	0.040
06/15/2022 13:34:10	00:11:08.909	0.038
06/15/2022 13:34:11	00:11:09.418	0.039
06/15/2022 13:34:11	00:11:09.519	0.037
06/15/2022 13:34:11	00:11:09.619	0.039
06/15/2022 13:34:11	00:11:09.719	0.037
06/15/2022 13:34:11	00:11:09.923	0.036
06/15/2022 13:34:11	00:11:10.025	0.038
06/15/2022 13:34:12	00:11:10.127	0.037
06/15/2022 13:34:12	00:11:10.331	0.034
06/15/2022 13:34:12	00:11:10.543	0.036
06/15/2022 13:34:12	00:11:10.644	0.038
06/15/2022 13:34:12	00:11:11.047	0.040
06/15/2022 13:34:13	00:11:11.147	0.036
06/15/2022 13:34:13	00:11:11.249	0.038
06/15/2022 13:34:13	00:11:11.351	0.034
06/15/2022 13:34:13	00:11:11.453	0.036
06/15/2022 13:34:13	00:11:11.657	0.039
06/15/2022 13:34:13	00:11:11.861	0.041
06/15/2022 13:34:13	00:11:11.963	0.036
06/15/2022 13:34:14	00:11:12.167	0.041
06/15/2022 13:34:14	00:11:12.269	0.039
06/15/2022 13:34:14	00:11:12.369	0.037
06/15/2022 13:34:14	00:11:12.671	0.034
06/15/2022 13:34:14	00:11:12.773	0.037
06/15/2022 13:34:14	00:11:12.875	0.038
06/15/2022 13:34:14	00:11:12.977	0.040
06/15/2022 13:34:15	00:11:13.283	0.037
06/15/2022 13:34:15	00:11:13.486	0.039
06/15/2022 13:34:15	00:11:13.588	0.038
06/15/2022 13:34:16	00:11:14.299	0.037
06/15/2022 13:34:16	00:11:14.401	0.040
06/15/2022 13:34:16	00:11:14.503	0.042
06/15/2022 13:34:16	00:11:14.605	0.035
06/15/2022 13:34:16	00:11:14.707	0.040
06/15/2022 13:34:16	00:11:14.808	0.037
06/15/2022 13:34:16	00:11:14.911	0.038
06/15/2022 13:34:16	00:11:15.012	0.041
06/15/2022 13:34:17	00:11:15.115	0.039
06/15/2022 13:34:17	00:11:15.315	0.037
06/15/2022 13:34:17	00:11:15.415	0.039
06/15/2022 13:34:17	00:11:15.517	0.038
06/15/2022 13:34:17	00:11:15.619	0.036
06/15/2022 13:34:17	00:11:15.721	0.039
06/15/2022 13:34:18	00:11:16.533	0.041
06/15/2022 13:34:18	00:11:16.633	0.037
06/15/2022 13:34:18	00:11:16.735	0.040
06/15/2022 13:34:18	00:11:16.837	0.039
06/15/2022 13:34:18	00:11:16.939	0.038
06/15/2022 13:34:19	00:11:17.143	0.035
06/15/2022 13:34:19	00:11:17.347	0.037
06/15/2022 13:34:19	00:11:17.449	0.039
06/15/2022 13:34:19	00:11:17.652	0.040
06/15/2022 13:34:19	00:11:18.055	0.038
06/15/2022 13:34:20	00:11:18.569	0.042
06/15/2022 13:34:20	00:11:18.671	0.038
06/15/2022 13:34:20	00:11:18.875	0.040
06/15/2022 13:34:20	00:11:19.078	0.038
06/15/2022 13:34:21	00:11:19.178	0.040
06/15/2022 13:34:21	00:11:19.379	0.038
06/15/2022 13:34:21	00:11:19.581	0.040
06/15/2022 13:34:21	00:11:19.785	0.038
06/15/2022 13:34:22	00:11:20.295	0.035
06/15/2022 13:34:22	00:11:20.397	0.038
06/15/2022 13:34:22	00:11:20.698	0.036
06/15/2022 13:34:22	00:11:21.103	0.038
06/15/2022 13:34:23	00:11:21.307	0.039
06/15/2022 13:34:23	00:11:21.409	0.041
06/15/2022 13:34:23	00:11:21.613	0.040
06/15/2022 13:34:23	00:11:21.715	0.042
06/15/2022 13:34:23	00:11:21.816	0.040
06/15/2022 13:34:23	00:11:21.918	0.038
06/15/2022 13:34:23	00:11:22.121	0.035
06/15/2022 13:34:24	00:11:22.223	0.037
06/15/2022 13:34:24	00:11:22.425	0.038
06/15/2022 13:34:24	00:11:22.629	0.041
06/15/2022 13:34:24	00:11:22.731	0.038
06/15/2022 13:34:24	00:11:22.833	0.043
06/15/2022 13:34:24	00:11:23.037	0.039
06/15/2022 13:34:25	00:11:23.342	0.041
06/15/2022 13:34:25	00:11:23.543	0.038
06/15/2022 13:34:25	00:11:23.847	0.036
06/15/2022 13:34:25	00:11:23.949	0.038
06/15/2022 13:34:26	00:11:24.357	0.041
06/15/2022 13:34:26	00:11:24.459	0.038
06/15/2022 13:34:26	00:11:24.562	0.040
06/15/2022 13:34:26	00:11:24.765	0.037
06/15/2022 13:34:26	00:11:24.866	0.039
06/15/2022 13:34:26	00:11:24.969	0.037
06/15/2022 13:34:26	00:11:25.069	0.038
06/15/2022 13:34:27	00:11:25.171	0.040
06/15/2022 13:34:27	00:11:25.273	0.042
06/15/2022 13:34:27	00:11:25.375	0.039
06/15/2022 13:34:27	00:11:25.477	0.041
06/15/2022 13:34:27	00:11:25.681	0.039
06/15/2022 13:34:27	00:11:25.986	0.037
06/15/2022 13:34:28	00:11:26.188	0.040
06/15/2022 13:34:28	00:11:26.288	0.038
06/15/2022 13:34:29	00:11:27.506	0.042
06/15/2022 13:34:29	00:11:27.706	0.039
06/15/2022 13:34:29	00:11:27.807	0.042
06/15/2022 13:34:29	00:11:27.909	0.041
06/15/2022 13:34:29	00:11:28.113	0.039
06/15/2022 13:34:30	00:11:28.215	0.041
06/15/2022 13:34:30	00:11:28.317	0.038
06/15/2022 13:34:30	00:11:28.419	0.042
06/15/2022 13:34:30	00:11:28.521	0.043
06/15/2022 13:34:30	00:11:28.623	0.041
06/15/2022 13:34:30	00:11:28.827	0.044
06/15/2022 13:34:30	00:11:28.928	0.042
06/15/2022 13:34:30	00:11:29.030	0.038
06/15/2022 13:34:30	00:11:29.132	0.040
06/15/2022 13:34:31	00:11:29.437	0.037
06/15/2022 13:34:31	00:11:29.539	0.038
06/15/2022 13:34:31	00:11:29.641	0.042
06/15/2022 13:34:31	00:11:29.743	0.038
06/15/2022 13:34:31	00:11:29.947	0.037
06/15/2022 13:34:31	00:11:30.049	0.039
06/15/2022 13:34:32	00:11:30.350	0.038
06/15/2022 13:34:32	00:11:30.455	0.039
06/15/2022 13:34:32	00:11:30.659	0.037
06/15/2022 13:34:32	00:11:30.761	0.040
06/15/2022 13:34:32	00:11:31.067	0.037
06/15/2022 13:34:33	00:11:31.273	0.042
06/15/2022 13:34:33	00:11:31.375	0.040
06/15/2022 13:34:33	00:11:31.476	0.039
06/15/2022 13:34:33	00:11:31.578	0.044
06/15/2022 13:34:33	00:11:31.678	0.040
06/15/2022 13:34:33	00:11:31.880	0.039
06/15/2022 13:34:33	00:11:32.083	0.042
06/15/2022 13:34:34	00:11:32.185	0.038
06/15/2022 13:34:34	00:11:32.287	0.041
06/15/2022 13:34:34	00:11:32.898	0.039
06/15/2022 13:34:35	00:11:33.302	0.041
06/15/2022 13:34:35	00:11:33.402	0.039
06/15/2022 13:34:35	00:11:33.505	0.042
06/15/2022 13:34:35	00:11:33.607	0.038
06/15/2022 13:34:35	00:11:33.709	0.041
06/15/2022 13:34:35	00:11:33.811	0.043
06/15/2022 13:34:35	00:11:33.913	0.041
06/15/2022 13:34:35	00:11:34.015	0.040
06/15/2022 13:34:36	00:11:34.219	0.042
06/15/2022 13:34:36	00:11:34.320	0.041
06/15/2022 13:34:36	00:11:34.520	0.042
06/15/2022 13:34:36	00:11:34.620	0.039
06/15/2022 13:34:37	00:11:35.433	0.043
06/15/2022 13:34:37	00:11:35.637	0.041
06/15/2022 13:34:37	00:11:35.738	0.043
06/15/2022 13:34:38	00:11:36.243	0.040
06/15/2022 13:34:38	00:11:36.345	0.039
06/15/2022 13:34:38	00:11:36.549	0.041
06/15/2022 13:34:38	00:11:36.651	0.044
06/15/2022 13:34:38	00:11:36.753	0.038
06/15/2022 13:34:38	00:11:36.855	0.039
06/15/2022 13:34:38	00:11:36.957	0.042
06/15/2022 13:34:38	00:11:37.160	0.041
06/15/2022 13:34:39	00:11:37.260	0.042
06/15/2022 13:34:39	00:11:37.460	0.040
06/15/2022 13:34:39	00:11:37.560	0.042
06/15/2022 13:34:39	00:11:37.663	0.045
06/15/2022 13:34:39	00:11:37.765	0.040
06/15/2022 13:34:39	00:11:37.969	0.037
06/15/2022 13:34:39	00:11:38.071	0.038
06/15/2022 13:34:39	00:11:38.173	0.041
06/15/2022 13:34:40	00:11:38.376	0.043
06/15/2022 13:34:40	00:11:38.478	0.042
06/15/2022 13:34:40	00:11:38.878	0.039
06/15/2022 13:34:41	00:11:39.183	0.041
06/15/2022 13:34:41	00:11:39.387	0.042
06/15/2022 13:34:41	00:11:39.795	0.041
06/15/2022 13:34:42	00:11:40.404	0.038
06/15/2022 13:34:42	00:11:40.507	0.041
06/15/2022 13:34:42	00:11:40.609	0.040
06/15/2022 13:34:42	00:11:40.711	0.038
06/15/2022 13:34:42	00:11:40.813	0.043
06/15/2022 13:34:43	00:11:41.220	0.042
06/15/2022 13:34:43	00:11:41.422	0.043
06/15/2022 13:34:43	00:11:41.522	0.036
06/15/2022 13:34:43	00:11:41.622	0.041
06/15/2022 13:34:43	00:11:41.929	0.039
06/15/2022 13:34:43	00:11:42.031	0.042
06/15/2022 13:34:44	00:11:42.235	0.044
06/15/2022 13:34:44	00:11:42.337	0.041
06/15/2022 13:34:44	00:11:42.439	0.042
06/15/2022 13:34:44	00:11:42.541	0.039
06/15/2022 13:34:44	00:11:42.642	0.042
06/15/2022 13:34:44	00:11:43.150	0.043
06/15/2022 13:34:45	00:11:43.253	0.040
06/15/2022 13:34:45	00:11:43.559	0.042
06/15/2022 13:34:45	00:11:43.661	0.040
06/15/2022 13:34:45	00:11:43.763	0.043
06/15/2022 13:34:45	00:11:43.966	0.040
06/15/2022 13:34:45	00:11:44.168	0.043
06/15/2022 13:34:46	00:11:44.268	0.038
06/15/2022 13:34:46	00:11:44.368	0.045
06/15/2022 13:34:46	00:11:44.468	0.041
06/15/2022 13:34:46	00:11:44.570	0.039
06/15/2022 13:34:46	00:11:44.775	0.042
06/15/2022 13:34:46	00:11:44.979	0.038
06/15/2022 13:34:46	00:11:45.183	0.042
06/15/2022 13:34:47	00:11:45.386	0.040
06/15/2022 13:34:47	00:11:45.486	0.042
06/15/2022 13:34:47	00:11:45.587	0.044
06/15/2022 13:34:47	00:11:45.688	0.041
06/15/2022 13:34:47	00:11:45.788	0.039
06/15/2022 13:34:47	00:11:45.890	0.042
06/15/2022 13:34:47	00:11:45.992	0.039
06/15/2022 13:34:47	00:11:46.197	0.042
06/15/2022 13:34:48	00:11:46.299	0.043
06/15/2022 13:34:48	00:11:46.401	0.041
06/15/2022 13:34:48	00:11:46.605	0.038
06/15/2022 13:34:48	00:11:46.706	0.041
06/15/2022 13:34:48	00:11:46.910	0.043
06/15/2022 13:34:48	00:11:47.110	0.042
06/15/2022 13:34:48	00:11:47.212	0.040
06/15/2022 13:34:49	00:11:47.519	0.043
06/15/2022 13:34:49	00:11:47.621	0.042
06/15/2022 13:34:49	00:11:47.825	0.040
06/15/2022 13:34:49	00:11:47.927	0.043
06/15/2022 13:34:49	00:11:48.131	0.041
06/15/2022 13:34:50	00:11:48.432	0.042
06/15/2022 13:34:50	00:11:48.632	0.041
06/15/2022 13:34:50	00:11:48.836	0.043
06/15/2022 13:34:50	00:11:49.041	0.041
06/15/2022 13:34:50	00:11:49.245	0.042
06/15/2022 13:34:51	00:11:49.347	0.041
06/15/2022 13:34:51	00:11:49.550	0.042
06/15/2022 13:34:51	00:11:49.650	0.039
06/15/2022 13:34:51	00:11:49.750	0.041
06/15/2022 13:34:51	00:11:49.850	0.042
06/15/2022 13:34:51	00:11:49.952	0.040
06/15/2022 13:34:51	00:11:50.154	0.042
06/15/2022 13:34:51	00:11:50.256	0.040
06/15/2022 13:34:52	00:11:50.359	0.041
06/15/2022 13:34:52	00:11:50.665	0.043
06/15/2022 13:34:52	00:11:50.767	0.040
06/15/2022 13:34:52	00:11:50.868	0.043
06/15/2022 13:34:52	00:11:50.971	0.038
06/15/2022 13:34:52	00:11:51.072	0.042
06/15/2022 13:34:53	00:11:51.478	0.039
06/15/2022 13:34:53	00:11:51.580	0.042
06/15/2022 13:34:53	00:11:51.682	0.044
06/15/2022 13:34:53	00:11:51.785	0.041
06/15/2022 13:34:53	00:11:51.887	0.043
06/15/2022 13:34:53	00:11:51.989	0.040
06/15/2022 13:34:53	00:11:52.091	0.042
06/15/2022 13:34:54	00:11:52.396	0.040
06/15/2022 13:34:54	00:11:52.496	0.043
06/15/2022 13:34:54	00:11:52.596	0.042
06/15/2022 13:34:54	00:11:52.696	0.045
06/15/2022 13:34:54	00:11:52.798	0.043
06/15/2022 13:34:54	00:11:53.104	0.041
06/15/2022 13:34:55	00:11:53.309	0.039
06/15/2022 13:34:55	00:11:53.818	0.041
06/15/2022 13:34:55	00:11:54.020	0.039
06/15/2022 13:34:55	00:11:54.120	0.041
06/15/2022 13:34:56	00:11:54.324	0.043
06/15/2022 13:34:56	00:11:54.426	0.038
06/15/2022 13:34:56	00:11:54.631	0.045
06/15/2022 13:34:56	00:11:54.733	0.042
06/15/2022 13:34:56	00:11:54.835	0.044
06/15/2022 13:34:56	00:11:54.937	0.040
06/15/2022 13:34:56	00:11:55.038	0.043
06/15/2022 13:34:56	00:11:55.141	0.045
06/15/2022 13:34:56	00:11:55.251	0.042
06/15/2022 13:34:57	00:11:55.552	0.041
06/15/2022 13:34:57	00:11:55.652	0.045
06/15/2022 13:34:57	00:11:55.754	0.042
06/15/2022 13:34:57	00:11:55.856	0.044
06/15/2022 13:34:58	00:11:56.468	0.042
06/15/2022 13:34:58	00:11:56.670	0.041
06/15/2022 13:34:58	00:11:56.770	0.043
06/15/2022 13:34:58	00:11:56.870	0.041
06/15/2022 13:34:58	00:11:56.970	0.042
06/15/2022 13:34:58	00:11:57.072	0.040
06/15/2022 13:34:58	00:11:57.174	0.043
06/15/2022 13:34:59	00:11:57.583	0.044
06/15/2022 13:34:59	00:11:57.685	0.041
06/15/2022 13:34:59	00:11:57.889	0.045
06/15/2022 13:34:59	00:11:57.991	0.042
06/15/2022 13:34:59	00:11:58.294	0.044
06/15/2022 13:35:00	00:11:58.394	0.043
06/15/2022 13:35:00	00:11:58.598	0.040
06/15/2022 13:35:00	00:11:58.700	0.042
06/15/2022 13:35:00	00:11:58.803	0.039
06/15/2022 13:35:00	00:11:58.905	0.042
06/15/2022 13:35:00	00:11:59.007	0.045
06/15/2022 13:35:00	00:11:59.211	0.043
06/15/2022 13:35:01	00:11:59.412	0.044
06/15/2022 13:35:01	00:11:59.714	0.043
06/15/2022 13:35:01	00:11:59.816	0.046
06/15/2022 13:35:01	00:11:59.918	0.044
06/15/2022 13:35:01	00:12:00.020	0.046
06/15/2022 13:35:01	00:12:00.122	0.044
06/15/2022 13:35:01	00:12:00.327	0.040
06/15/2022 13:35:02	00:12:00.429	0.042
06/15/2022 13:35:02	00:12:00.733	0.039
06/15/2022 13:35:02	00:12:00.834	0.042
06/15/2022 13:35:02	00:12:01.038	0.044
06/15/2022 13:35:02	00:12:01.138	0.042
06/15/2022 13:35:02	00:12:01.240	0.041
06/15/2022 13:35:03	00:12:01.342	0.043
06/15/2022 13:35:03	00:12:01.546	0.045
06/15/2022 13:35:03	00:12:01.649	0.043
06/15/2022 13:35:03	00:12:01.853	0.041
06/15/2022 13:35:03	00:12:01.955	0.043
06/15/2022 13:35:03	00:12:02.056	0.046
06/15/2022 13:35:03	00:12:02.256	0.044
06/15/2022 13:35:04	00:12:02.556	0.042
06/15/2022 13:35:04	00:12:02.862	0.044
06/15/2022 13:35:04	00:12:03.067	0.042
06/15/2022 13:35:04	00:12:03.169	0.039
06/15/2022 13:35:04	00:12:03.271	0.041
06/15/2022 13:35:05	00:12:03.372	0.043
06/15/2022 13:35:05	00:12:03.772	0.042
06/15/2022 13:35:05	00:12:03.874	0.043
06/15/2022 13:35:05	00:12:03.976	0.045
06/15/2022 13:35:05	00:12:04.078	0.041
06/15/2022 13:35:05	00:12:04.180	0.043
06/15/2022 13:35:06	00:12:04.385	0.046
06/15/2022 13:35:06	00:12:04.487	0.047
06/15/2022 13:35:06	00:12:04.690	0.042
06/15/2022 13:35:06	00:12:04.894	0.046
06/15/2022 13:35:06	00:12:04.998	0.042
06/15/2022 13:35:07	00:12:05.404	0.046
06/15/2022 13:35:07	00:12:05.506	0.043
06/15/2022 13:35:07	00:12:05.711	0.041
06/15/2022 13:35:07	00:12:05.811	0.043
06/15/2022 13:35:07	00:12:06.119	0.041
06/15/2022 13:35:07	00:12:06.220	0.042
06/15/2022 13:35:08	00:12:06.420	0.044
06/15/2022 13:35:08	00:12:06.724	0.046
06/15/2022 13:35:08	00:12:06.928	0.043
06/15/2022 13:35:08	00:12:07.030	0.046
06/15/2022 13:35:08	00:12:07.235	0.044
06/15/2022 13:35:08	00:12:07.337	0.042
06/15/2022 13:35:09	00:12:07.740	0.045
06/15/2022 13:35:09	00:12:08.146	0.043
06/15/2022 13:35:09	00:12:08.350	0.045
06/15/2022 13:35:10	00:12:08.452	0.043
06/15/2022 13:35:10	00:12:08.555	0.046
06/15/2022 13:35:10	00:12:08.657	0.044
06/15/2022 13:35:10	00:12:08.759	0.045
06/15/2022 13:35:10	00:12:08.860	0.044
06/15/2022 13:35:10	00:12:09.060	0.042
06/15/2022 13:35:10	00:12:09.162	0.044
06/15/2022 13:35:10	00:12:09.268	0.043
06/15/2022 13:35:11	00:12:09.472	0.046
06/15/2022 13:35:11	00:12:09.574	0.044
06/15/2022 13:35:11	00:12:09.676	0.042
06/15/2022 13:35:11	00:12:09.778	0.043
06/15/2022 13:35:11	00:12:09.880	0.045
06/15/2022 13:35:11	00:12:10.085	0.042
06/15/2022 13:35:11	00:12:10.187	0.046
06/15/2022 13:35:11	00:12:10.288	0.045
06/15/2022 13:35:12	00:12:10.388	0.046
06/15/2022 13:35:12	00:12:10.488	0.045
06/15/2022 13:35:12	00:12:10.690	0.046
06/15/2022 13:35:12	00:12:10.792	0.042
06/15/2022 13:35:12	00:12:10.996	0.044
06/15/2022 13:35:12	00:12:11.200	0.045
06/15/2022 13:35:12	00:12:11.302	0.043
06/15/2022 13:35:13	00:12:11.405	0.044
06/15/2022 13:35:13	00:12:12.112	0.043
06/15/2022 13:35:14	00:12:12.418	0.046
06/15/2022 13:35:14	00:12:12.520	0.043
06/15/2022 13:35:14	00:12:12.622	0.045
06/15/2022 13:35:14	00:12:12.928	0.043
06/15/2022 13:35:14	00:12:13.135	0.045
06/15/2022 13:35:14	00:12:13.236	0.048
06/15/2022 13:35:14	00:12:13.336	0.045
06/15/2022 13:35:15	00:12:13.538	0.043
06/15/2022 13:35:15	00:12:13.640	0.046
06/15/2022 13:35:15	00:12:13.740	0.043
06/15/2022 13:35:15	00:12:14.048	0.042
06/15/2022 13:35:15	00:12:14.150	0.041
06/15/2022 13:35:15	00:12:14.253	0.043
06/15/2022 13:35:15	00:12:14.354	0.046
06/15/2022 13:35:16	00:12:14.454	0.044
06/15/2022 13:35:16	00:12:14.655	0.047
06/15/2022 13:35:16	00:12:15.060	0.045
06/15/2022 13:35:16	00:12:15.162	0.042
06/15/2022 13:35:16	00:12:15.264	0.043
06/15/2022 13:35:17	00:12:15.775	0.045
06/15/2022 13:35:17	00:12:15.976	0.042
06/15/2022 13:35:17	00:12:16.076	0.046
06/15/2022 13:35:17	00:12:16.176	0.044
06/15/2022 13:35:18	00:12:16.788	0.047
06/15/2022 13:35:18	00:12:16.890	0.046
06/15/2022 13:35:18	00:12:17.095	0.043
06/15/2022 13:35:18	00:12:17.197	0.045
06/15/2022 13:35:19	00:12:17.706	0.046
06/15/2022 13:35:19	00:12:17.808	0.043
06/15/2022 13:35:19	00:12:18.012	0.046
06/15/2022 13:35:20	00:12:18.525	0.045
06/15/2022 13:35:20	00:12:18.626	0.046
06/15/2022 13:35:20	00:12:18.726	0.045
06/15/2022 13:35:20	00:12:19.232	0.043
06/15/2022 13:35:21	00:12:19.742	0.046
06/15/2022 13:35:21	00:12:20.048	0.047
06/15/2022 13:35:21	00:12:20.150	0.045
06/15/2022 13:35:21	00:12:20.250	0.047
06/15/2022 13:35:22	00:12:20.454	0.045
06/15/2022 13:35:22	00:12:20.964	0.041
06/15/2022 13:35:22	00:12:21.168	0.043
06/15/2022 13:35:22	00:12:21.269	0.042
