Local Date/Time	Relative Time	setflow-a:setflow [µL/min]
06/15/2022 13:33:02	00:10:01.442	0.485
06/15/2022 13:33:02	00:10:01.543	0.485
06/15/2022 13:33:03	00:10:01.645	0.485
06/15/2022 13:33:03	00:10:01.747	0.484
06/15/2022 13:33:03	00:10:01.847	0.484
06/15/2022 13:33:03	00:10:01.947	0.484
06/15/2022 13:33:03	00:10:02.048	0.484
06/15/2022 13:33:03	00:10:02.150	0.484
06/15/2022 13:33:03	00:10:02.252	0.484
06/15/2022 13:33:03	00:10:02.354	0.484
06/15/2022 13:33:03	00:10:02.456	0.484
06/15/2022 13:33:03	00:10:02.558	0.484
06/15/2022 13:33:04	00:10:02.660	0.484
06/15/2022 13:33:04	00:10:02.762	0.484
06/15/2022 13:33:04	00:10:02.864	0.484
06/15/2022 13:33:04	00:10:02.965	0.484
06/15/2022 13:33:04	00:10:03.067	0.484
06/15/2022 13:33:04	00:10:03.167	0.484
06/15/2022 13:33:04	00:10:03.267	0.484
06/15/2022 13:33:04	00:10:03.367	0.484
06/15/2022 13:33:04	00:10:03.468	0.484
06/15/2022 13:33:04	00:10:03.570	0.484
06/15/2022 13:33:05	00:10:03.672	0.484
06/15/2022 13:33:05	00:10:03.774	0.483
06/15/2022 13:33:05	00:10:03.876	0.483
06/15/2022 13:33:05	00:10:03.978	0.483
06/15/2022 13:33:05	00:10:04.080	0.483
06/15/2022 13:33:05	00:10:04.182	0.483
06/15/2022 13:33:05	00:10:04.284	0.483
06/15/2022 13:33:05	00:10:04.385	0.483
06/15/2022 13:33:05	00:10:04.489	0.483
06/15/2022 13:33:05	00:10:04.589	0.483
06/15/2022 13:33:06	00:10:04.689	0.483
06/15/2022 13:33:06	00:10:04.789	0.483
06/15/2022 13:33:06	00:10:04.892	0.483
06/15/2022 13:33:06	00:10:04.994	0.483
06/15/2022 13:33:06	00:10:05.096	0.483
06/15/2022 13:33:06	00:10:05.198	0.483
06/15/2022 13:33:06	00:10:05.300	0.483
06/15/2022 13:33:06	00:10:05.402	0.483
06/15/2022 13:33:06	00:10:05.504	0.483
06/15/2022 13:33:06	00:10:05.606	0.483
06/15/2022 13:33:07	00:10:05.707	0.483
06/15/2022 13:33:07	00:10:05.809	0.483
06/15/2022 13:33:07	00:10:05.909	0.483
06/15/2022 13:33:07	00:10:06.009	0.483
06/15/2022 13:33:07	00:10:06.109	0.483
06/15/2022 13:33:07	00:10:06.209	0.483
06/15/2022 13:33:07	00:10:06.312	0.483
06/15/2022 13:33:07	00:10:06.414	0.483
06/15/2022 13:33:07	00:10:06.516	0.483
06/15/2022 13:33:07	00:10:06.618	0.482
06/15/2022 13:33:08	00:10:06.720	0.482
06/15/2022 13:33:08	00:10:06.822	0.482
06/15/2022 13:33:08	00:10:06.924	0.482
06/15/2022 13:33:08	00:10:07.026	0.482
06/15/2022 13:33:08	00:10:07.127	0.482
06/15/2022 13:33:08	00:10:07.229	0.482
06/15/2022 13:33:08	00:10:07.331	0.482
06/15/2022 13:33:08	00:10:07.433	0.482
06/15/2022 13:33:08	00:10:07.533	0.482
06/15/2022 13:33:08	00:10:07.633	0.482
06/15/2022 13:33:09	00:10:07.736	0.482
06/15/2022 13:33:09	00:10:07.838	0.482
06/15/2022 13:33:09	00:10:07.940	0.482
06/15/2022 13:33:09	00:10:08.042	0.482
06/15/2022 13:33:09	00:10:08.144	0.482
06/15/2022 13:33:09	00:10:08.251	0.482
06/15/2022 13:33:09	00:10:08.352	0.482
06/15/2022 13:33:09	00:10:08.453	0.482
06/15/2022 13:33:09	00:10:08.555	0.482
06/15/2022 13:33:09	00:10:08.657	0.481
06/15/2022 13:33:10	00:10:08.757	0.481
06/15/2022 13:33:10	00:10:08.857	0.481
06/15/2022 13:33:10	00:10:08.959	0.481
06/15/2022 13:33:10	00:10:09.062	0.481
06/15/2022 13:33:10	00:10:09.164	0.481
06/15/2022 13:33:10	00:10:09.266	0.481
06/15/2022 13:33:10	00:10:09.368	0.481
06/15/2022 13:33:10	00:10:09.470	0.481
06/15/2022 13:33:10	00:10:09.572	0.481
06/15/2022 13:33:11	00:10:09.674	0.481
06/15/2022 13:33:11	00:10:09.776	0.481
06/15/2022 13:33:11	00:10:09.877	0.481
06/15/2022 13:33:11	00:10:09.979	0.481
06/15/2022 13:33:11	00:10:10.081	0.481
06/15/2022 13:33:11	00:10:10.183	0.481
06/15/2022 13:33:11	00:10:10.283	0.481
06/15/2022 13:33:11	00:10:10.384	0.481
06/15/2022 13:33:11	00:10:10.486	0.481
06/15/2022 13:33:11	00:10:10.588	0.480
06/15/2022 13:33:12	00:10:10.690	0.480
06/15/2022 13:33:12	00:10:10.792	0.480
06/15/2022 13:33:12	00:10:10.894	0.480
06/15/2022 13:33:12	00:10:10.996	0.480
06/15/2022 13:33:12	00:10:11.098	0.480
06/15/2022 13:33:12	00:10:11.199	0.480
06/15/2022 13:33:12	00:10:11.301	0.480
06/15/2022 13:33:12	00:10:11.401	0.480
06/15/2022 13:33:12	00:10:11.503	0.480
06/15/2022 13:33:12	00:10:11.605	0.480
06/15/2022 13:33:13	00:10:11.705	0.480
06/15/2022 13:33:13	00:10:11.805	0.480
06/15/2022 13:33:13	00:10:11.908	0.480
06/15/2022 13:33:13	00:10:12.010	0.480
06/15/2022 13:33:13	00:10:12.112	0.480
06/15/2022 13:33:13	00:10:12.214	0.480
06/15/2022 13:33:13	00:10:12.316	0.480
06/15/2022 13:33:13	00:10:12.418	0.480
06/15/2022 13:33:13	00:10:12.520	0.479
06/15/2022 13:33:13	00:10:12.622	0.479
06/15/2022 13:33:14	00:10:12.723	0.479
06/15/2022 13:33:14	00:10:12.823	0.479
06/15/2022 13:33:14	00:10:12.923	0.479
06/15/2022 13:33:14	00:10:13.023	0.479
06/15/2022 13:33:14	00:10:13.123	0.479
06/15/2022 13:33:14	00:10:13.225	0.479
06/15/2022 13:33:14	00:10:13.328	0.479
06/15/2022 13:33:14	00:10:13.430	0.479
06/15/2022 13:33:14	00:10:13.532	0.479
06/15/2022 13:33:14	00:10:13.634	0.479
06/15/2022 13:33:15	00:10:13.736	0.479
06/15/2022 13:33:15	00:10:13.838	0.479
06/15/2022 13:33:15	00:10:13.940	0.479
06/15/2022 13:33:15	00:10:14.042	0.479
06/15/2022 13:33:15	00:10:14.143	0.479
06/15/2022 13:33:15	00:10:14.243	0.479
06/15/2022 13:33:15	00:10:14.343	0.479
06/15/2022 13:33:15	00:10:14.443	0.479
06/15/2022 13:33:15	00:10:14.543	0.478
06/15/2022 13:33:15	00:10:14.645	0.478
06/15/2022 13:33:16	00:10:14.748	0.478
06/15/2022 13:33:16	00:10:14.850	0.478
06/15/2022 13:33:16	00:10:14.952	0.478
06/15/2022 13:33:16	00:10:15.054	0.478
06/15/2022 13:33:16	00:10:15.156	0.478
06/15/2022 13:33:16	00:10:15.258	0.478
06/15/2022 13:33:16	00:10:15.359	0.478
06/15/2022 13:33:16	00:10:15.461	0.478
06/15/2022 13:33:16	00:10:15.561	0.478
06/15/2022 13:33:16	00:10:15.661	0.478
06/15/2022 13:33:17	00:10:15.763	0.478
06/15/2022 13:33:17	00:10:15.863	0.478
06/15/2022 13:33:17	00:10:15.963	0.478
06/15/2022 13:33:17	00:10:16.065	0.478
06/15/2022 13:33:17	00:10:16.168	0.478
06/15/2022 13:33:17	00:10:16.275	0.478
06/15/2022 13:33:17	00:10:16.376	0.478
06/15/2022 13:33:17	00:10:16.478	0.477
06/15/2022 13:33:17	00:10:16.580	0.477
06/15/2022 13:33:17	00:10:16.682	0.477
06/15/2022 13:33:18	00:10:16.783	0.477
06/15/2022 13:33:18	00:10:16.885	0.477
06/15/2022 13:33:18	00:10:16.985	0.477
06/15/2022 13:33:18	00:10:17.085	0.477
06/15/2022 13:33:18	00:10:17.185	0.477
06/15/2022 13:33:18	00:10:17.285	0.477
06/15/2022 13:33:18	00:10:17.387	0.477
06/15/2022 13:33:18	00:10:17.490	0.477
06/15/2022 13:33:18	00:10:17.592	0.477
06/15/2022 13:33:18	00:10:17.694	0.477
06/15/2022 13:33:19	00:10:17.796	0.477
06/15/2022 13:33:19	00:10:17.898	0.477
06/15/2022 13:33:19	00:10:18.000	0.477
06/15/2022 13:33:19	00:10:18.101	0.477
06/15/2022 13:33:19	00:10:18.207	0.477
06/15/2022 13:33:19	00:10:18.309	0.477
06/15/2022 13:33:19	00:10:18.409	0.476
06/15/2022 13:33:19	00:10:18.509	0.476
06/15/2022 13:33:19	00:10:18.609	0.476
06/15/2022 13:33:19	00:10:18.709	0.476
06/15/2022 13:33:20	00:10:18.811	0.476
06/15/2022 13:33:20	00:10:18.913	0.476
06/15/2022 13:33:20	00:10:19.016	0.476
06/15/2022 13:33:20	00:10:19.118	0.476
06/15/2022 13:33:20	00:10:19.220	0.476
06/15/2022 13:33:20	00:10:19.322	0.476
06/15/2022 13:33:20	00:10:19.424	0.476
06/15/2022 13:33:20	00:10:19.526	0.476
06/15/2022 13:33:20	00:10:19.627	0.476
06/15/2022 13:33:20	00:10:19.729	0.476
06/15/2022 13:33:21	00:10:19.831	0.476
06/15/2022 13:33:21	00:10:19.931	0.476
06/15/2022 13:33:21	00:10:20.031	0.476
06/15/2022 13:33:21	00:10:20.133	0.476
06/15/2022 13:33:21	00:10:20.235	0.476
06/15/2022 13:33:21	00:10:20.338	0.476
06/15/2022 13:33:21	00:10:20.440	0.475
06/15/2022 13:33:21	00:10:20.542	0.475
06/15/2022 13:33:21	00:10:20.644	0.475
06/15/2022 13:33:22	00:10:20.746	0.475
06/15/2022 13:33:22	00:10:20.848	0.475
06/15/2022 13:33:22	00:10:20.950	0.475
06/15/2022 13:33:22	00:10:21.051	0.475
06/15/2022 13:33:22	00:10:21.151	0.475
06/15/2022 13:33:22	00:10:21.253	0.475
06/15/2022 13:33:22	00:10:21.353	0.475
06/15/2022 13:33:22	00:10:21.453	0.475
06/15/2022 13:33:22	00:10:21.555	0.475
06/15/2022 13:33:22	00:10:21.657	0.475
06/15/2022 13:33:23	00:10:21.760	0.475
06/15/2022 13:33:23	00:10:21.862	0.475
06/15/2022 13:33:23	00:10:21.964	0.475
06/15/2022 13:33:23	00:10:22.066	0.475
06/15/2022 13:33:23	00:10:22.168	0.475
06/15/2022 13:33:23	00:10:22.270	0.475
06/15/2022 13:33:23	00:10:22.371	0.474
06/15/2022 13:33:23	00:10:22.473	0.474
06/15/2022 13:33:23	00:10:22.573	0.474
06/15/2022 13:33:23	00:10:22.673	0.474
06/15/2022 13:33:24	00:10:22.773	0.474
06/15/2022 13:33:24	00:10:22.875	0.474
06/15/2022 13:33:24	00:10:22.977	0.474
06/15/2022 13:33:24	00:10:23.079	0.474
06/15/2022 13:33:24	00:10:23.182	0.474
06/15/2022 13:33:24	00:10:23.284	0.474
06/15/2022 13:33:24	00:10:23.386	0.474
06/15/2022 13:33:24	00:10:23.488	0.474
06/15/2022 13:33:24	00:10:23.590	0.474
06/15/2022 13:33:24	00:10:23.692	0.474
06/15/2022 13:33:25	00:10:23.793	0.474
06/15/2022 13:33:25	00:10:23.895	0.474
06/15/2022 13:33:25	00:10:23.997	0.474
06/15/2022 13:33:25	00:10:24.099	0.474
06/15/2022 13:33:25	00:10:24.201	0.474
06/15/2022 13:33:25	00:10:24.301	0.474
06/15/2022 13:33:25	00:10:24.403	0.473
06/15/2022 13:33:25	00:10:24.505	0.473
06/15/2022 13:33:25	00:10:24.608	0.473
06/15/2022 13:33:25	00:10:24.710	0.473
06/15/2022 13:33:26	00:10:24.812	0.473
06/15/2022 13:33:26	00:10:24.914	0.473
06/15/2022 13:33:26	00:10:25.016	0.473
06/15/2022 13:33:26	00:10:25.118	0.473
06/15/2022 13:33:26	00:10:25.219	0.473
06/15/2022 13:33:26	00:10:25.319	0.473
06/15/2022 13:33:26	00:10:25.419	0.473
06/15/2022 13:33:26	00:10:25.519	0.473
06/15/2022 13:33:26	00:10:25.619	0.473
06/15/2022 13:33:26	00:10:25.721	0.473
06/15/2022 13:33:27	00:10:25.823	0.473
06/15/2022 13:33:27	00:10:25.925	0.473
06/15/2022 13:33:27	00:10:26.028	0.473
06/15/2022 13:33:27	00:10:26.130	0.473
06/15/2022 13:33:27	00:10:26.232	0.473
06/15/2022 13:33:27	00:10:26.334	0.472
06/15/2022 13:33:27	00:10:26.435	0.472
06/15/2022 13:33:27	00:10:26.537	0.472
06/15/2022 13:33:27	00:10:26.639	0.472
06/15/2022 13:33:27	00:10:26.741	0.472
06/15/2022 13:33:28	00:10:26.843	0.472
06/15/2022 13:33:28	00:10:26.943	0.472
06/15/2022 13:33:28	00:10:27.045	0.472
06/15/2022 13:33:28	00:10:27.147	0.472
06/15/2022 13:33:28	00:10:27.249	0.472
06/15/2022 13:33:28	00:10:27.352	0.472
06/15/2022 13:33:28	00:10:27.454	0.472
06/15/2022 13:33:28	00:10:27.556	0.472
06/15/2022 13:33:28	00:10:27.658	0.472
06/15/2022 13:33:28	00:10:27.760	0.472
06/15/2022 13:33:29	00:10:27.861	0.472
06/15/2022 13:33:29	00:10:27.964	0.472
06/15/2022 13:33:29	00:10:28.065	0.472
06/15/2022 13:33:29	00:10:28.165	0.472
06/15/2022 13:33:29	00:10:28.267	0.471
06/15/2022 13:33:29	00:10:28.367	0.471
06/15/2022 13:33:29	00:10:28.469	0.471
06/15/2022 13:33:29	00:10:28.571	0.471
06/15/2022 13:33:29	00:10:28.673	0.471
06/15/2022 13:33:29	00:10:28.775	0.471
06/15/2022 13:33:30	00:10:28.878	0.471
06/15/2022 13:33:30	00:10:28.980	0.471
06/15/2022 13:33:30	00:10:29.082	0.471
06/15/2022 13:33:30	00:10:29.183	0.471
06/15/2022 13:33:30	00:10:29.285	0.471
06/15/2022 13:33:30	00:10:29.387	0.471
06/15/2022 13:33:30	00:10:29.489	0.471
06/15/2022 13:33:30	00:10:29.589	0.471
06/15/2022 13:33:30	00:10:29.689	0.471
06/15/2022 13:33:30	00:10:29.789	0.471
06/15/2022 13:33:31	00:10:29.891	0.471
06/15/2022 13:33:31	00:10:29.993	0.471
06/15/2022 13:33:31	00:10:30.095	0.471
06/15/2022 13:33:31	00:10:30.198	0.471
06/15/2022 13:33:31	00:10:30.300	0.470
06/15/2022 13:33:31	00:10:30.402	0.470
06/15/2022 13:33:31	00:10:30.504	0.470
06/15/2022 13:33:31	00:10:30.606	0.470
06/15/2022 13:33:31	00:10:30.707	0.470
06/15/2022 13:33:32	00:10:30.810	0.470
06/15/2022 13:33:32	00:10:30.913	0.470
06/15/2022 13:33:32	00:10:31.013	0.470
06/15/2022 13:33:32	00:10:31.113	0.470
06/15/2022 13:33:32	00:10:31.213	0.470
06/15/2022 13:33:32	00:10:31.315	0.470
06/15/2022 13:33:32	00:10:31.417	0.470
06/15/2022 13:33:32	00:10:31.519	0.470
06/15/2022 13:33:32	00:10:31.622	0.470
06/15/2022 13:33:32	00:10:31.724	0.470
06/15/2022 13:33:33	00:10:31.826	0.470
06/15/2022 13:33:33	00:10:31.928	0.470
06/15/2022 13:33:33	00:10:32.029	0.470
06/15/2022 13:33:33	00:10:32.129	0.470
06/15/2022 13:33:33	00:10:32.229	0.469
06/15/2022 13:33:33	00:10:32.331	0.469
06/15/2022 13:33:33	00:10:32.431	0.469
06/15/2022 13:33:33	00:10:32.531	0.469
06/15/2022 13:33:33	00:10:32.633	0.469
06/15/2022 13:33:33	00:10:32.735	0.469
06/15/2022 13:33:34	00:10:32.837	0.469
06/15/2022 13:33:34	00:10:32.939	0.469
06/15/2022 13:33:34	00:10:33.042	0.469
06/15/2022 13:33:34	00:10:33.144	0.469
06/15/2022 13:33:34	00:10:33.246	0.469
06/15/2022 13:33:34	00:10:33.348	0.469
06/15/2022 13:33:34	00:10:33.449	0.469
06/15/2022 13:33:34	00:10:33.551	0.469
06/15/2022 13:33:34	00:10:33.651	0.469
06/15/2022 13:33:34	00:10:33.751	0.469
06/15/2022 13:33:35	00:10:33.851	0.469
06/15/2022 13:33:35	00:10:33.951	0.469
06/15/2022 13:33:35	00:10:34.053	0.469
06/15/2022 13:33:35	00:10:34.155	0.468
06/15/2022 13:33:35	00:10:34.257	0.468
06/15/2022 13:33:35	00:10:34.359	0.468
06/15/2022 13:33:35	00:10:34.462	0.468
06/15/2022 13:33:35	00:10:34.564	0.468
06/15/2022 13:33:35	00:10:34.666	0.468
06/15/2022 13:33:35	00:10:34.768	0.468
06/15/2022 13:33:36	00:10:34.869	0.468
06/15/2022 13:33:36	00:10:34.971	0.468
06/15/2022 13:33:36	00:10:35.071	0.468
06/15/2022 13:33:36	00:10:35.171	0.468
06/15/2022 13:33:36	00:10:35.271	0.468
06/15/2022 13:33:36	00:10:35.371	0.468
06/15/2022 13:33:36	00:10:35.473	0.468
06/15/2022 13:33:36	00:10:35.575	0.468
06/15/2022 13:33:36	00:10:35.677	0.468
06/15/2022 13:33:36	00:10:35.779	0.468
06/15/2022 13:33:37	00:10:35.882	0.468
06/15/2022 13:33:37	00:10:35.984	0.468
06/15/2022 13:33:37	00:10:36.086	0.468
06/15/2022 13:33:37	00:10:36.188	0.467
06/15/2022 13:33:37	00:10:36.293	0.467
06/15/2022 13:33:37	00:10:36.393	0.467
06/15/2022 13:33:37	00:10:36.495	0.467
06/15/2022 13:33:37	00:10:36.595	0.467
06/15/2022 13:33:37	00:10:36.695	0.467
06/15/2022 13:33:37	00:10:36.797	0.467
06/15/2022 13:33:38	00:10:36.899	0.467
06/15/2022 13:33:38	00:10:37.001	0.467
06/15/2022 13:33:38	00:10:37.103	0.467
06/15/2022 13:33:38	00:10:37.205	0.467
06/15/2022 13:33:38	00:10:37.308	0.467
06/15/2022 13:33:38	00:10:37.410	0.467
06/15/2022 13:33:38	00:10:37.511	0.467
06/15/2022 13:33:38	00:10:37.614	0.467
06/15/2022 13:33:38	00:10:37.715	0.467
06/15/2022 13:33:38	00:10:37.817	0.467
06/15/2022 13:33:39	00:10:37.917	0.467
06/15/2022 13:33:39	00:10:38.017	0.467
06/15/2022 13:33:39	00:10:38.117	0.466
06/15/2022 13:33:39	00:10:38.217	0.466
06/15/2022 13:33:39	00:10:38.319	0.466
06/15/2022 13:33:39	00:10:38.421	0.466
06/15/2022 13:33:39	00:10:38.523	0.466
06/15/2022 13:33:39	00:10:38.625	0.466
06/15/2022 13:33:39	00:10:38.728	0.466
06/15/2022 13:33:39	00:10:38.830	0.466
06/15/2022 13:33:40	00:10:38.932	0.466
06/15/2022 13:33:40	00:10:39.033	0.466
06/15/2022 13:33:40	00:10:39.135	0.466
06/15/2022 13:33:40	00:10:39.235	0.466
06/15/2022 13:33:40	00:10:39.335	0.466
06/15/2022 13:33:40	00:10:39.435	0.466
06/15/2022 13:33:40	00:10:39.535	0.466
06/15/2022 13:33:40	00:10:39.637	0.466
06/15/2022 13:33:40	00:10:39.739	0.466
06/15/2022 13:33:40	00:10:39.841	0.466
06/15/2022 13:33:41	00:10:39.943	0.466
06/15/2022 13:33:41	00:10:40.045	0.466
06/15/2022 13:33:41	00:10:40.148	0.466
06/15/2022 13:33:41	00:10:40.250	0.466
06/15/2022 13:33:41	00:10:40.352	0.466
06/15/2022 13:33:41	00:10:40.453	0.466
06/15/2022 13:33:41	00:10:40.555	0.466
06/15/2022 13:33:41	00:10:40.655	0.466
06/15/2022 13:33:41	00:10:40.755	0.466
06/15/2022 13:33:42	00:10:40.857	0.466
06/15/2022 13:33:42	00:10:40.957	0.466
06/15/2022 13:33:42	00:10:41.059	0.466
06/15/2022 13:33:42	00:10:41.161	0.466
06/15/2022 13:33:42	00:10:41.263	0.466
06/15/2022 13:33:42	00:10:41.365	0.466
06/15/2022 13:33:42	00:10:41.467	0.466
06/15/2022 13:33:42	00:10:41.570	0.466
06/15/2022 13:33:42	00:10:41.672	0.466
06/15/2022 13:33:42	00:10:41.773	0.466
06/15/2022 13:33:43	00:10:41.875	0.466
06/15/2022 13:33:43	00:10:41.975	0.466
06/15/2022 13:33:43	00:10:42.078	0.466
06/15/2022 13:33:43	00:10:42.179	0.466
06/15/2022 13:33:43	00:10:42.279	0.466
06/15/2022 13:33:43	00:10:42.379	0.466
06/15/2022 13:33:43	00:10:42.481	0.466
06/15/2022 13:33:43	00:10:42.583	0.466
06/15/2022 13:33:43	00:10:42.685	0.466
06/15/2022 13:33:43	00:10:42.787	0.466
06/15/2022 13:33:44	00:10:42.890	0.466
06/15/2022 13:33:44	00:10:42.992	0.466
06/15/2022 13:33:44	00:10:43.094	0.466
06/15/2022 13:33:44	00:10:43.195	0.466
06/15/2022 13:33:44	00:10:43.298	0.466
06/15/2022 13:33:44	00:10:43.399	0.466
06/15/2022 13:33:44	00:10:43.499	0.466
06/15/2022 13:33:44	00:10:43.599	0.466
06/15/2022 13:33:44	00:10:43.699	0.466
06/15/2022 13:33:44	00:10:43.801	0.466
06/15/2022 13:33:45	00:10:43.903	0.466
06/15/2022 13:33:45	00:10:44.005	0.466
06/15/2022 13:33:45	00:10:44.107	0.466
06/15/2022 13:33:45	00:10:44.209	0.466
06/15/2022 13:33:45	00:10:44.312	0.466
06/15/2022 13:33:45	00:10:44.414	0.466
06/15/2022 13:33:45	00:10:44.516	0.466
06/15/2022 13:33:45	00:10:44.618	0.466
06/15/2022 13:33:45	00:10:44.719	0.465
06/15/2022 13:33:45	00:10:44.821	0.465
06/15/2022 13:33:46	00:10:44.921	0.465
06/15/2022 13:33:46	00:10:45.021	0.465
06/15/2022 13:33:46	00:10:45.121	0.465
06/15/2022 13:33:46	00:10:45.223	0.465
06/15/2022 13:33:46	00:10:45.325	0.465
06/15/2022 13:33:46	00:10:45.427	0.465
06/15/2022 13:33:46	00:10:45.529	0.465
06/15/2022 13:33:46	00:10:45.631	0.465
06/15/2022 13:33:46	00:10:45.734	0.465
06/15/2022 13:33:46	00:10:45.836	0.465
06/15/2022 13:33:47	00:10:45.938	0.465
06/15/2022 13:33:47	00:10:46.039	0.465
06/15/2022 13:33:47	00:10:46.141	0.465
06/15/2022 13:33:47	00:10:46.241	0.465
06/15/2022 13:33:47	00:10:46.341	0.465
06/15/2022 13:33:47	00:10:46.443	0.465
06/15/2022 13:33:47	00:10:46.545	0.465
06/15/2022 13:33:47	00:10:46.647	0.465
06/15/2022 13:33:47	00:10:46.749	0.465
06/15/2022 13:33:47	00:10:46.851	0.465
06/15/2022 13:33:49	00:10:46.953	0.465
06/15/2022 13:33:49	00:10:47.055	0.465
06/15/2022 13:33:49	00:10:47.158	0.465
06/15/2022 13:33:49	00:10:47.260	0.465
06/15/2022 13:33:49	00:10:47.362	0.465
06/15/2022 13:33:49	00:10:47.463	0.465
06/15/2022 13:33:49	00:10:47.563	0.465
06/15/2022 13:33:49	00:10:47.665	0.465
06/15/2022 13:33:49	00:10:47.767	0.465
06/15/2022 13:33:49	00:10:47.869	0.465
06/15/2022 13:33:50	00:10:47.971	0.465
06/15/2022 13:33:50	00:10:48.075	0.465
06/15/2022 13:33:50	00:10:48.177	0.465
06/15/2022 13:33:50	00:10:48.277	0.465
06/15/2022 13:33:50	00:10:48.379	0.465
06/15/2022 13:33:50	00:10:48.481	0.465
06/15/2022 13:33:50	00:10:48.584	0.465
06/15/2022 13:33:50	00:10:48.686	0.465
06/15/2022 13:33:50	00:10:48.787	0.465
06/15/2022 13:33:50	00:10:48.889	0.465
06/15/2022 13:33:51	00:10:48.991	0.465
06/15/2022 13:33:51	00:10:49.093	0.465
06/15/2022 13:33:51	00:10:49.193	0.465
06/15/2022 13:33:51	00:10:49.293	0.465
06/15/2022 13:33:51	00:10:49.395	0.465
06/15/2022 13:33:51	00:10:49.497	0.465
06/15/2022 13:33:51	00:10:49.599	0.465
06/15/2022 13:33:51	00:10:49.701	0.465
06/15/2022 13:33:51	00:10:49.803	0.465
06/15/2022 13:33:51	00:10:49.905	0.465
06/15/2022 13:33:52	00:10:50.008	0.465
06/15/2022 13:33:52	00:10:50.109	0.465
06/15/2022 13:33:52	00:10:50.211	0.465
06/15/2022 13:33:52	00:10:50.313	0.465
06/15/2022 13:33:52	00:10:50.423	0.465
06/15/2022 13:33:52	00:10:50.523	0.465
06/15/2022 13:33:52	00:10:50.623	0.465
06/15/2022 13:33:52	00:10:50.725	0.465
06/15/2022 13:33:52	00:10:50.827	0.465
06/15/2022 13:33:52	00:10:50.929	0.465
06/15/2022 13:33:53	00:10:51.031	0.465
06/15/2022 13:33:53	00:10:51.133	0.465
06/15/2022 13:33:53	00:10:51.235	0.465
06/15/2022 13:33:53	00:10:51.338	0.465
06/15/2022 13:33:53	00:10:51.439	0.465
06/15/2022 13:33:53	00:10:51.541	0.465
06/15/2022 13:33:53	00:10:51.643	0.465
06/15/2022 13:33:53	00:10:51.743	0.465
06/15/2022 13:33:53	00:10:51.843	0.465
06/15/2022 13:33:54	00:10:51.943	0.465
06/15/2022 13:33:54	00:10:52.045	0.465
06/15/2022 13:33:54	00:10:52.147	0.465
06/15/2022 13:33:54	00:10:52.249	0.465
06/15/2022 13:33:54	00:10:52.351	0.465
06/15/2022 13:33:54	00:10:52.453	0.465
06/15/2022 13:33:54	00:10:52.555	0.465
06/15/2022 13:33:54	00:10:52.657	0.465
06/15/2022 13:33:54	00:10:52.759	0.465
06/15/2022 13:33:54	00:10:52.861	0.465
06/15/2022 13:33:55	00:10:52.963	0.465
06/15/2022 13:33:55	00:10:53.063	0.465
06/15/2022 13:33:55	00:10:53.163	0.465
06/15/2022 13:33:55	00:10:53.263	0.465
06/15/2022 13:33:55	00:10:53.363	0.465
06/15/2022 13:33:55	00:10:53.465	0.465
06/15/2022 13:33:55	00:10:53.567	0.465
06/15/2022 13:33:55	00:10:53.669	0.465
06/15/2022 13:33:55	00:10:53.771	0.465
06/15/2022 13:33:55	00:10:53.881	0.465
06/15/2022 13:33:56	00:10:53.983	0.464
06/15/2022 13:33:56	00:10:54.085	0.464
06/15/2022 13:33:56	00:10:54.187	0.464
06/15/2022 13:33:56	00:10:54.287	0.464
06/15/2022 13:33:56	00:10:54.389	0.464
06/15/2022 13:33:56	00:10:54.489	0.464
06/15/2022 13:33:56	00:10:54.589	0.464
06/15/2022 13:33:56	00:10:54.689	0.464
06/15/2022 13:33:56	00:10:54.791	0.464
06/15/2022 13:33:56	00:10:54.893	0.464
06/15/2022 13:33:57	00:10:54.995	0.464
06/15/2022 13:33:57	00:10:55.097	0.464
06/15/2022 13:33:57	00:10:55.199	0.464
06/15/2022 13:33:57	00:10:55.301	0.464
06/15/2022 13:33:57	00:10:55.403	0.464
06/15/2022 13:33:57	00:10:55.505	0.464
06/15/2022 13:33:57	00:10:55.607	0.464
06/15/2022 13:33:57	00:10:55.707	0.464
06/15/2022 13:33:57	00:10:55.810	0.464
06/15/2022 13:33:57	00:10:55.911	0.464
06/15/2022 13:33:58	00:10:56.011	0.464
06/15/2022 13:33:58	00:10:56.111	0.464
06/15/2022 13:33:58	00:10:56.213	0.464
06/15/2022 13:33:58	00:10:56.315	0.464
06/15/2022 13:33:58	00:10:56.417	0.464
06/15/2022 13:33:58	00:10:56.519	0.464
06/15/2022 13:33:58	00:10:56.621	0.464
06/15/2022 13:33:58	00:10:56.723	0.464
06/15/2022 13:33:58	00:10:56.825	0.464
06/15/2022 13:33:58	00:10:56.927	0.464
06/15/2022 13:33:59	00:10:57.029	0.464
06/15/2022 13:33:59	00:10:57.129	0.464
06/15/2022 13:33:59	00:10:57.229	0.464
06/15/2022 13:33:59	00:10:57.329	0.464
06/15/2022 13:33:59	00:10:57.429	0.464
06/15/2022 13:33:59	00:10:57.531	0.464
06/15/2022 13:33:59	00:10:57.633	0.464
06/15/2022 13:33:59	00:10:57.735	0.464
06/15/2022 13:33:59	00:10:57.837	0.464
06/15/2022 13:33:59	00:10:57.939	0.464
06/15/2022 13:34:00	00:10:58.041	0.464
