Local Date/Time	Relative Time	setflow-b:setflow [µL/min]
06/15/2022 13:34:51	00:11:49.550	0.042
06/15/2022 13:34:51	00:11:49.650	0.042
06/15/2022 13:34:51	00:11:49.750	0.042
06/15/2022 13:34:51	00:11:49.850	0.042
06/15/2022 13:34:51	00:11:49.952	0.042
06/15/2022 13:34:51	00:11:50.052	0.042
06/15/2022 13:34:51	00:11:50.154	0.042
06/15/2022 13:34:51	00:11:50.256	0.042
06/15/2022 13:34:52	00:11:50.359	0.042
06/15/2022 13:34:52	00:11:50.461	0.042
06/15/2022 13:34:52	00:11:50.563	0.042
06/15/2022 13:34:52	00:11:50.665	0.042
06/15/2022 13:34:52	00:11:50.767	0.042
06/15/2022 13:34:52	00:11:50.869	0.042
06/15/2022 13:34:52	00:11:50.971	0.042
06/15/2022 13:34:52	00:11:51.073	0.042
06/15/2022 13:34:52	00:11:51.174	0.042
06/15/2022 13:34:53	00:11:51.276	0.042
06/15/2022 13:34:53	00:11:51.376	0.042
06/15/2022 13:34:53	00:11:51.478	0.042
06/15/2022 13:34:53	00:11:51.580	0.042
06/15/2022 13:34:53	00:11:51.682	0.042
06/15/2022 13:34:53	00:11:51.785	0.042
06/15/2022 13:34:53	00:11:51.887	0.042
06/15/2022 13:34:53	00:11:51.989	0.042
06/15/2022 13:34:53	00:11:52.091	0.042
06/15/2022 13:34:53	00:11:52.193	0.042
06/15/2022 13:34:54	00:11:52.294	0.042
06/15/2022 13:34:54	00:11:52.396	0.042
06/15/2022 13:34:54	00:11:52.496	0.042
06/15/2022 13:34:54	00:11:52.596	0.042
06/15/2022 13:34:54	00:11:52.696	0.042
06/15/2022 13:34:54	00:11:52.798	0.042
06/15/2022 13:34:54	00:11:52.900	0.042
06/15/2022 13:34:54	00:11:53.002	0.042
06/15/2022 13:34:54	00:11:53.104	0.042
06/15/2022 13:34:54	00:11:53.207	0.042
06/15/2022 13:34:55	00:11:53.309	0.042
06/15/2022 13:34:55	00:11:53.411	0.042
06/15/2022 13:34:55	00:11:53.513	0.042
06/15/2022 13:34:55	00:11:53.615	0.042
06/15/2022 13:34:55	00:11:53.716	0.042
06/15/2022 13:34:55	00:11:53.818	0.042
06/15/2022 13:34:55	00:11:53.920	0.042
06/15/2022 13:34:55	00:11:54.020	0.042
06/15/2022 13:34:55	00:11:54.120	0.042
06/15/2022 13:34:55	00:11:54.222	0.042
06/15/2022 13:34:56	00:11:54.324	0.042
06/15/2022 13:34:56	00:11:54.426	0.042
06/15/2022 13:34:56	00:11:54.528	0.042
06/15/2022 13:34:56	00:11:54.631	0.042
06/15/2022 13:34:56	00:11:54.733	0.042
06/15/2022 13:34:56	00:11:54.835	0.042
06/15/2022 13:34:56	00:11:54.937	0.042
06/15/2022 13:34:56	00:11:55.039	0.042
06/15/2022 13:34:56	00:11:55.141	0.042
06/15/2022 13:34:56	00:11:55.251	0.042
06/15/2022 13:34:57	00:11:55.352	0.042
06/15/2022 13:34:57	00:11:55.452	0.042
06/15/2022 13:34:57	00:11:55.552	0.042
06/15/2022 13:34:57	00:11:55.652	0.042
06/15/2022 13:34:57	00:11:55.754	0.042
06/15/2022 13:34:57	00:11:55.856	0.042
06/15/2022 13:34:57	00:11:55.959	0.042
06/15/2022 13:34:57	00:11:56.061	0.042
06/15/2022 13:34:57	00:11:56.163	0.042
06/15/2022 13:34:57	00:11:56.265	0.042
06/15/2022 13:34:58	00:11:56.367	0.042
06/15/2022 13:34:58	00:11:56.468	0.042
06/15/2022 13:34:58	00:11:56.570	0.042
06/15/2022 13:34:58	00:11:56.670	0.042
06/15/2022 13:34:58	00:11:56.770	0.042
06/15/2022 13:34:58	00:11:56.870	0.042
06/15/2022 13:34:58	00:11:56.970	0.042
06/15/2022 13:34:58	00:11:57.072	0.042
06/15/2022 13:34:58	00:11:57.174	0.042
06/15/2022 13:34:58	00:11:57.276	0.042
06/15/2022 13:34:59	00:11:57.379	0.042
06/15/2022 13:34:59	00:11:57.481	0.042
06/15/2022 13:34:59	00:11:57.583	0.042
06/15/2022 13:34:59	00:11:57.685	0.042
06/15/2022 13:34:59	00:11:57.787	0.042
06/15/2022 13:34:59	00:11:57.889	0.042
06/15/2022 13:34:59	00:11:57.991	0.042
06/15/2022 13:34:59	00:11:58.093	0.042
06/15/2022 13:34:59	00:11:58.194	0.042
06/15/2022 13:34:59	00:11:58.294	0.042
06/15/2022 13:35:00	00:11:58.394	0.042
06/15/2022 13:35:00	00:11:58.496	0.042
06/15/2022 13:35:00	00:11:58.598	0.042
06/15/2022 13:35:00	00:11:58.700	0.042
06/15/2022 13:35:00	00:11:58.803	0.043
06/15/2022 13:35:00	00:11:58.905	0.043
06/15/2022 13:35:00	00:11:59.007	0.043
06/15/2022 13:35:00	00:11:59.109	0.043
06/15/2022 13:35:00	00:11:59.211	0.043
06/15/2022 13:35:01	00:11:59.312	0.043
06/15/2022 13:35:01	00:11:59.412	0.043
06/15/2022 13:35:01	00:11:59.512	0.043
06/15/2022 13:35:01	00:11:59.612	0.043
06/15/2022 13:35:01	00:11:59.714	0.043
06/15/2022 13:35:01	00:11:59.816	0.043
06/15/2022 13:35:01	00:11:59.918	0.043
06/15/2022 13:35:01	00:12:00.020	0.043
06/15/2022 13:35:01	00:12:00.122	0.043
06/15/2022 13:35:01	00:12:00.225	0.043
06/15/2022 13:35:01	00:12:00.327	0.043
06/15/2022 13:35:02	00:12:00.429	0.043
06/15/2022 13:35:02	00:12:00.531	0.043
06/15/2022 13:35:02	00:12:00.632	0.043
06/15/2022 13:35:02	00:12:00.733	0.043
06/15/2022 13:35:02	00:12:00.835	0.043
06/15/2022 13:35:02	00:12:00.936	0.043
06/15/2022 13:35:02	00:12:01.038	0.043
06/15/2022 13:35:02	00:12:01.138	0.043
06/15/2022 13:35:02	00:12:01.240	0.043
06/15/2022 13:35:03	00:12:01.342	0.043
06/15/2022 13:35:03	00:12:01.444	0.043
06/15/2022 13:35:03	00:12:01.546	0.043
06/15/2022 13:35:03	00:12:01.649	0.043
06/15/2022 13:35:03	00:12:01.751	0.043
06/15/2022 13:35:03	00:12:01.853	0.043
06/15/2022 13:35:03	00:12:01.955	0.043
06/15/2022 13:35:03	00:12:02.056	0.043
06/15/2022 13:35:03	00:12:02.156	0.043
06/15/2022 13:35:03	00:12:02.256	0.043
06/15/2022 13:35:04	00:12:02.356	0.043
06/15/2022 13:35:04	00:12:02.456	0.043
06/15/2022 13:35:04	00:12:02.556	0.043
06/15/2022 13:35:04	00:12:02.658	0.043
06/15/2022 13:35:04	00:12:02.760	0.043
06/15/2022 13:35:04	00:12:02.862	0.043
06/15/2022 13:35:04	00:12:02.965	0.043
06/15/2022 13:35:04	00:12:03.067	0.043
06/15/2022 13:35:04	00:12:03.169	0.043
06/15/2022 13:35:04	00:12:03.271	0.043
06/15/2022 13:35:05	00:12:03.372	0.043
06/15/2022 13:35:05	00:12:03.472	0.043
06/15/2022 13:35:05	00:12:03.572	0.043
06/15/2022 13:35:05	00:12:03.672	0.043
06/15/2022 13:35:05	00:12:03.772	0.043
06/15/2022 13:35:05	00:12:03.874	0.043
06/15/2022 13:35:05	00:12:03.976	0.043
06/15/2022 13:35:05	00:12:04.078	0.043
06/15/2022 13:35:05	00:12:04.180	0.043
06/15/2022 13:35:05	00:12:04.283	0.043
06/15/2022 13:35:06	00:12:04.385	0.043
06/15/2022 13:35:06	00:12:04.487	0.043
06/15/2022 13:35:06	00:12:04.589	0.043
06/15/2022 13:35:06	00:12:04.690	0.043
06/15/2022 13:35:06	00:12:04.792	0.043
06/15/2022 13:35:06	00:12:04.894	0.043
06/15/2022 13:35:06	00:12:04.998	0.043
06/15/2022 13:35:06	00:12:05.099	0.043
06/15/2022 13:35:06	00:12:05.200	0.043
06/15/2022 13:35:06	00:12:05.302	0.043
06/15/2022 13:35:07	00:12:05.404	0.043
06/15/2022 13:35:07	00:12:05.506	0.043
06/15/2022 13:35:07	00:12:05.608	0.043
06/15/2022 13:35:07	00:12:05.711	0.043
06/15/2022 13:35:07	00:12:05.811	0.043
06/15/2022 13:35:07	00:12:05.913	0.043
06/15/2022 13:35:07	00:12:06.015	0.043
06/15/2022 13:35:07	00:12:06.119	0.043
06/15/2022 13:35:07	00:12:06.220	0.043
06/15/2022 13:35:07	00:12:06.320	0.043
06/15/2022 13:35:08	00:12:06.420	0.043
06/15/2022 13:35:08	00:12:06.520	0.043
06/15/2022 13:35:08	00:12:06.622	0.043
06/15/2022 13:35:08	00:12:06.724	0.043
06/15/2022 13:35:08	00:12:06.826	0.043
06/15/2022 13:35:08	00:12:06.928	0.043
06/15/2022 13:35:08	00:12:07.030	0.043
06/15/2022 13:35:08	00:12:07.133	0.043
06/15/2022 13:35:08	00:12:07.235	0.043
06/15/2022 13:35:08	00:12:07.337	0.043
06/15/2022 13:35:09	00:12:07.439	0.043
06/15/2022 13:35:09	00:12:07.540	0.043
06/15/2022 13:35:09	00:12:07.640	0.043
06/15/2022 13:35:09	00:12:07.740	0.043
06/15/2022 13:35:09	00:12:07.840	0.043
06/15/2022 13:35:09	00:12:07.942	0.043
06/15/2022 13:35:09	00:12:08.044	0.044
06/15/2022 13:35:09	00:12:08.146	0.044
06/15/2022 13:35:09	00:12:08.248	0.044
06/15/2022 13:35:09	00:12:08.350	0.044
06/15/2022 13:35:10	00:12:08.452	0.044
06/15/2022 13:35:10	00:12:08.555	0.044
06/15/2022 13:35:10	00:12:08.657	0.044
06/15/2022 13:35:10	00:12:08.759	0.044
06/15/2022 13:35:10	00:12:08.860	0.044
06/15/2022 13:35:10	00:12:08.960	0.044
06/15/2022 13:35:10	00:12:09.061	0.044
06/15/2022 13:35:10	00:12:09.162	0.044
06/15/2022 13:35:10	00:12:09.268	0.044
06/15/2022 13:35:10	00:12:09.370	0.044
06/15/2022 13:35:11	00:12:09.472	0.044
06/15/2022 13:35:11	00:12:09.574	0.044
06/15/2022 13:35:11	00:12:09.676	0.044
06/15/2022 13:35:11	00:12:09.778	0.044
06/15/2022 13:35:11	00:12:09.880	0.044
06/15/2022 13:35:11	00:12:09.983	0.044
06/15/2022 13:35:11	00:12:10.085	0.044
06/15/2022 13:35:11	00:12:10.187	0.044
06/15/2022 13:35:11	00:12:10.288	0.044
06/15/2022 13:35:12	00:12:10.388	0.044
06/15/2022 13:35:12	00:12:10.488	0.044
06/15/2022 13:35:12	00:12:10.588	0.044
06/15/2022 13:35:12	00:12:10.690	0.044
06/15/2022 13:35:12	00:12:10.792	0.044
06/15/2022 13:35:12	00:12:10.894	0.044
06/15/2022 13:35:12	00:12:10.997	0.044
06/15/2022 13:35:12	00:12:11.098	0.044
06/15/2022 13:35:12	00:12:11.200	0.044
06/15/2022 13:35:12	00:12:11.302	0.044
06/15/2022 13:35:13	00:12:11.405	0.044
06/15/2022 13:35:13	00:12:11.507	0.044
06/15/2022 13:35:13	00:12:11.609	0.044
06/15/2022 13:35:13	00:12:11.711	0.044
06/15/2022 13:35:13	00:12:11.812	0.044
06/15/2022 13:35:13	00:12:11.912	0.044
06/15/2022 13:35:13	00:12:12.012	0.044
06/15/2022 13:35:13	00:12:12.112	0.044
06/15/2022 13:35:13	00:12:12.214	0.044
06/15/2022 13:35:13	00:12:12.316	0.044
06/15/2022 13:35:14	00:12:12.418	0.044
06/15/2022 13:35:14	00:12:12.520	0.044
06/15/2022 13:35:14	00:12:12.622	0.044
06/15/2022 13:35:14	00:12:12.724	0.044
06/15/2022 13:35:14	00:12:12.827	0.044
06/15/2022 13:35:14	00:12:12.929	0.044
06/15/2022 13:35:14	00:12:13.031	0.044
06/15/2022 13:35:14	00:12:13.135	0.044
06/15/2022 13:35:14	00:12:13.236	0.044
06/15/2022 13:35:14	00:12:13.336	0.044
06/15/2022 13:35:15	00:12:13.436	0.044
06/15/2022 13:35:15	00:12:13.538	0.044
06/15/2022 13:35:15	00:12:13.640	0.044
06/15/2022 13:35:15	00:12:13.740	0.044
06/15/2022 13:35:15	00:12:13.842	0.044
06/15/2022 13:35:15	00:12:13.946	0.044
06/15/2022 13:35:15	00:12:14.048	0.044
06/15/2022 13:35:15	00:12:14.150	0.044
06/15/2022 13:35:15	00:12:14.253	0.044
06/15/2022 13:35:15	00:12:14.354	0.044
06/15/2022 13:35:16	00:12:14.454	0.044
06/15/2022 13:35:16	00:12:14.554	0.044
06/15/2022 13:35:16	00:12:14.655	0.044
06/15/2022 13:35:16	00:12:14.756	0.044
06/15/2022 13:35:16	00:12:14.856	0.044
06/15/2022 13:35:16	00:12:14.958	0.044
06/15/2022 13:35:16	00:12:15.060	0.044
06/15/2022 13:35:16	00:12:15.162	0.044
06/15/2022 13:35:16	00:12:15.264	0.044
06/15/2022 13:35:16	00:12:15.366	0.044
06/15/2022 13:35:17	00:12:15.468	0.044
06/15/2022 13:35:17	00:12:15.570	0.044
06/15/2022 13:35:17	00:12:15.673	0.044
06/15/2022 13:35:17	00:12:15.775	0.044
06/15/2022 13:35:17	00:12:15.876	0.044
06/15/2022 13:35:17	00:12:15.976	0.044
06/15/2022 13:35:17	00:12:16.076	0.044
06/15/2022 13:35:17	00:12:16.176	0.044
06/15/2022 13:35:17	00:12:16.278	0.044
06/15/2022 13:35:17	00:12:16.380	0.044
06/15/2022 13:35:18	00:12:16.482	0.044
06/15/2022 13:35:18	00:12:16.584	0.044
06/15/2022 13:35:18	00:12:16.686	0.044
06/15/2022 13:35:18	00:12:16.788	0.044
06/15/2022 13:35:18	00:12:16.890	0.044
06/15/2022 13:35:18	00:12:16.993	0.044
06/15/2022 13:35:18	00:12:17.095	0.044
06/15/2022 13:35:18	00:12:17.197	0.044
06/15/2022 13:35:18	00:12:17.299	0.045
06/15/2022 13:35:18	00:12:17.400	0.045
06/15/2022 13:35:19	00:12:17.502	0.045
06/15/2022 13:35:19	00:12:17.604	0.045
06/15/2022 13:35:19	00:12:17.706	0.045
06/15/2022 13:35:19	00:12:17.808	0.045
06/15/2022 13:35:19	00:12:17.910	0.045
06/15/2022 13:35:19	00:12:18.012	0.045
06/15/2022 13:35:19	00:12:18.114	0.045
06/15/2022 13:35:19	00:12:18.216	0.045
06/15/2022 13:35:19	00:12:18.321	0.045
06/15/2022 13:35:19	00:12:18.423	0.045
06/15/2022 13:35:20	00:12:18.525	0.045
06/15/2022 13:35:20	00:12:18.626	0.045
06/15/2022 13:35:20	00:12:18.726	0.045
06/15/2022 13:35:20	00:12:18.826	0.045
06/15/2022 13:35:20	00:12:18.926	0.045
06/15/2022 13:35:20	00:12:19.028	0.045
06/15/2022 13:35:20	00:12:19.130	0.045
06/15/2022 13:35:20	00:12:19.232	0.045
06/15/2022 13:35:20	00:12:19.334	0.045
06/15/2022 13:35:21	00:12:19.436	0.045
06/15/2022 13:35:21	00:12:19.538	0.045
06/15/2022 13:35:21	00:12:19.640	0.045
06/15/2022 13:35:21	00:12:19.742	0.045
06/15/2022 13:35:21	00:12:19.845	0.045
06/15/2022 13:35:21	00:12:19.947	0.045
06/15/2022 13:35:21	00:12:20.049	0.045
06/15/2022 13:35:21	00:12:20.150	0.045
06/15/2022 13:35:21	00:12:20.250	0.045
06/15/2022 13:35:21	00:12:20.352	0.045
06/15/2022 13:35:22	00:12:20.454	0.045
06/15/2022 13:35:22	00:12:20.556	0.045
06/15/2022 13:35:22	00:12:20.658	0.045
06/15/2022 13:35:22	00:12:20.760	0.045
06/15/2022 13:35:22	00:12:20.862	0.045
06/15/2022 13:35:22	00:12:20.964	0.045
06/15/2022 13:35:22	00:12:21.066	0.045
06/15/2022 13:35:22	00:12:21.168	0.045
06/15/2022 13:35:22	00:12:21.269	0.045
06/15/2022 13:35:22	00:12:21.370	0.045
06/15/2022 13:35:23	00:12:21.470	0.045
06/15/2022 13:35:23	00:12:21.570	0.045
06/15/2022 13:35:23	00:12:21.670	0.045
06/15/2022 13:35:23	00:12:21.772	0.045
06/15/2022 13:35:23	00:12:21.874	0.045
06/15/2022 13:35:23	00:12:21.976	0.045
06/15/2022 13:35:23	00:12:22.079	0.045
06/15/2022 13:35:23	00:12:22.180	0.045
06/15/2022 13:35:23	00:12:22.282	0.045
06/15/2022 13:35:23	00:12:22.384	0.045
06/15/2022 13:35:24	00:12:22.486	0.045
06/15/2022 13:35:24	00:12:22.588	0.045
06/15/2022 13:35:24	00:12:22.688	0.045
06/15/2022 13:35:24	00:12:22.789	0.045
06/15/2022 13:35:24	00:12:22.890	0.045
06/15/2022 13:35:24	00:12:22.990	0.045
06/15/2022 13:35:24	00:12:23.090	0.045
06/15/2022 13:35:24	00:12:23.192	0.045
06/15/2022 13:35:24	00:12:23.294	0.045
06/15/2022 13:35:24	00:12:23.396	0.045
06/15/2022 13:35:25	00:12:23.498	0.045
06/15/2022 13:35:25	00:12:23.600	0.045
06/15/2022 13:35:25	00:12:23.702	0.045
06/15/2022 13:35:25	00:12:23.804	0.045
06/15/2022 13:35:25	00:12:23.907	0.045
06/15/2022 13:35:25	00:12:24.008	0.045
06/15/2022 13:35:25	00:12:24.108	0.045
06/15/2022 13:35:25	00:12:24.210	0.045
06/15/2022 13:35:25	00:12:24.311	0.045
06/15/2022 13:35:25	00:12:24.412	0.045
06/15/2022 13:35:26	00:12:24.514	0.045
06/15/2022 13:35:26	00:12:24.616	0.045
06/15/2022 13:35:26	00:12:24.718	0.045
06/15/2022 13:35:26	00:12:24.821	0.045
06/15/2022 13:35:26	00:12:24.922	0.045
06/15/2022 13:35:26	00:12:25.024	0.045
06/15/2022 13:35:26	00:12:25.126	0.045
06/15/2022 13:35:26	00:12:25.228	0.045
06/15/2022 13:35:26	00:12:25.330	0.045
06/15/2022 13:35:26	00:12:25.432	0.045
06/15/2022 13:35:27	00:12:25.532	0.045
06/15/2022 13:35:27	00:12:25.632	0.045
06/15/2022 13:35:27	00:12:25.732	0.045
06/15/2022 13:35:27	00:12:25.832	0.045
06/15/2022 13:35:27	00:12:25.934	0.045
06/15/2022 13:35:27	00:12:26.036	0.045
06/15/2022 13:35:27	00:12:26.138	0.045
06/15/2022 13:35:27	00:12:26.240	0.045
06/15/2022 13:35:27	00:12:26.342	0.045
06/15/2022 13:35:27	00:12:26.444	0.045
06/15/2022 13:35:28	00:12:26.546	0.046
06/15/2022 13:35:28	00:12:26.648	0.046
06/15/2022 13:35:28	00:12:26.750	0.046
06/15/2022 13:35:28	00:12:26.851	0.046
06/15/2022 13:35:28	00:12:26.952	0.046
06/15/2022 13:35:28	00:12:27.052	0.046
06/15/2022 13:35:28	00:12:27.152	0.046
06/15/2022 13:35:28	00:12:27.254	0.046
06/15/2022 13:35:28	00:12:27.356	0.046
06/15/2022 13:35:28	00:12:27.458	0.046
06/15/2022 13:35:29	00:12:27.560	0.046
06/15/2022 13:35:29	00:12:27.662	0.046
06/15/2022 13:35:29	00:12:27.764	0.046
06/15/2022 13:35:29	00:12:27.866	0.046
06/15/2022 13:35:29	00:12:27.968	0.046
06/15/2022 13:35:29	00:12:28.070	0.046
06/15/2022 13:35:29	00:12:28.172	0.046
06/15/2022 13:35:29	00:12:28.274	0.046
06/15/2022 13:35:29	00:12:28.374	0.046
06/15/2022 13:35:29	00:12:28.474	0.046
06/15/2022 13:35:30	00:12:28.574	0.046
06/15/2022 13:35:30	00:12:28.676	0.046
06/15/2022 13:35:30	00:12:28.778	0.046
06/15/2022 13:35:30	00:12:28.880	0.046
06/15/2022 13:35:30	00:12:28.982	0.046
06/15/2022 13:35:30	00:12:29.084	0.046
06/15/2022 13:35:30	00:12:29.186	0.046
06/15/2022 13:35:30	00:12:29.288	0.046
06/15/2022 13:35:30	00:12:29.390	0.046
06/15/2022 13:35:31	00:12:29.492	0.046
06/15/2022 13:35:31	00:12:29.594	0.046
06/15/2022 13:35:31	00:12:29.694	0.046
06/15/2022 13:35:31	00:12:29.794	0.046
06/15/2022 13:35:31	00:12:29.894	0.046
06/15/2022 13:35:31	00:12:29.996	0.046
06/15/2022 13:35:31	00:12:30.098	0.046
06/15/2022 13:35:31	00:12:30.200	0.046
06/15/2022 13:35:31	00:12:30.302	0.046
06/15/2022 13:35:31	00:12:30.404	0.046
06/15/2022 13:35:32	00:12:30.506	0.046
06/15/2022 13:35:32	00:12:30.608	0.046
06/15/2022 13:35:32	00:12:30.710	0.046
06/15/2022 13:35:32	00:12:30.812	0.046
06/15/2022 13:35:32	00:12:30.914	0.046
06/15/2022 13:35:32	00:12:31.014	0.046
06/15/2022 13:35:32	00:12:31.114	0.046
06/15/2022 13:35:32	00:12:31.214	0.046
06/15/2022 13:35:32	00:12:31.314	0.046
06/15/2022 13:35:32	00:12:31.416	0.046
06/15/2022 13:35:33	00:12:31.518	0.046
06/15/2022 13:35:33	00:12:31.620	0.046
06/15/2022 13:35:33	00:12:31.722	0.046
06/15/2022 13:35:33	00:12:31.824	0.046
06/15/2022 13:35:33	00:12:31.926	0.046
06/15/2022 13:35:33	00:12:32.028	0.046
06/15/2022 13:35:33	00:12:32.130	0.046
06/15/2022 13:35:33	00:12:32.231	0.046
06/15/2022 13:35:33	00:12:32.332	0.046
06/15/2022 13:35:33	00:12:32.432	0.046
06/15/2022 13:35:34	00:12:32.532	0.046
06/15/2022 13:35:34	00:12:32.632	0.046
06/15/2022 13:35:34	00:12:32.732	0.046
06/15/2022 13:35:34	00:12:32.834	0.046
06/15/2022 13:35:34	00:12:32.936	0.046
06/15/2022 13:35:34	00:12:33.038	0.046
06/15/2022 13:35:34	00:12:33.140	0.046
06/15/2022 13:35:34	00:12:33.242	0.046
06/15/2022 13:35:34	00:12:33.344	0.046
06/15/2022 13:35:34	00:12:33.446	0.046
06/15/2022 13:35:35	00:12:33.548	0.046
06/15/2022 13:35:35	00:12:33.650	0.046
06/15/2022 13:35:35	00:12:33.750	0.046
06/15/2022 13:35:35	00:12:33.850	0.046
06/15/2022 13:35:35	00:12:33.950	0.046
06/15/2022 13:35:35	00:12:34.052	0.046
06/15/2022 13:35:35	00:12:34.154	0.046
06/15/2022 13:35:35	00:12:34.256	0.046
06/15/2022 13:35:35	00:12:34.358	0.046
06/15/2022 13:35:35	00:12:34.460	0.046
06/15/2022 13:35:36	00:12:34.562	0.046
06/15/2022 13:35:36	00:12:34.664	0.046
06/15/2022 13:35:36	00:12:34.766	0.046
06/15/2022 13:35:36	00:12:34.868	0.046
06/15/2022 13:35:36	00:12:34.970	0.046
06/15/2022 13:35:36	00:12:35.072	0.046
06/15/2022 13:35:36	00:12:35.172	0.046
06/15/2022 13:35:36	00:12:35.272	0.046
06/15/2022 13:35:36	00:12:35.372	0.046
06/15/2022 13:35:36	00:12:35.474	0.046
06/15/2022 13:35:37	00:12:35.576	0.046
06/15/2022 13:35:37	00:12:35.678	0.046
06/15/2022 13:35:37	00:12:35.780	0.047
06/15/2022 13:35:37	00:12:35.882	0.047
06/15/2022 13:35:37	00:12:35.984	0.047
06/15/2022 13:35:37	00:12:36.086	0.047
06/15/2022 13:35:37	00:12:36.188	0.047
06/15/2022 13:35:37	00:12:36.290	0.047
06/15/2022 13:35:37	00:12:36.391	0.047
06/15/2022 13:35:37	00:12:36.492	0.047
06/15/2022 13:35:38	00:12:36.592	0.047
06/15/2022 13:35:38	00:12:36.692	0.047
06/15/2022 13:35:38	00:12:36.792	0.047
06/15/2022 13:35:38	00:12:36.894	0.047
06/15/2022 13:35:38	00:12:36.998	0.047
06/15/2022 13:35:38	00:12:37.100	0.047
06/15/2022 13:35:38	00:12:37.202	0.047
06/15/2022 13:35:38	00:12:37.304	0.047
06/15/2022 13:35:38	00:12:37.406	0.047
06/15/2022 13:35:38	00:12:37.508	0.047
06/15/2022 13:35:39	00:12:37.610	0.047
06/15/2022 13:35:39	00:12:37.711	0.047
06/15/2022 13:35:39	00:12:37.813	0.047
06/15/2022 13:35:39	00:12:37.914	0.047
06/15/2022 13:35:39	00:12:38.014	0.047
06/15/2022 13:35:39	00:12:38.114	0.047
06/15/2022 13:35:39	00:12:38.214	0.047
06/15/2022 13:35:39	00:12:38.316	0.047
06/15/2022 13:35:39	00:12:38.418	0.047
06/15/2022 13:35:39	00:12:38.520	0.047
06/15/2022 13:35:40	00:12:38.622	0.047
06/15/2022 13:35:40	00:12:38.724	0.047
06/15/2022 13:35:40	00:12:38.826	0.047
06/15/2022 13:35:40	00:12:38.928	0.047
06/15/2022 13:35:40	00:12:39.030	0.047
06/15/2022 13:35:40	00:12:39.131	0.047
06/15/2022 13:35:40	00:12:39.231	0.047
06/15/2022 13:35:40	00:12:39.332	0.047
06/15/2022 13:35:40	00:12:39.432	0.047
06/15/2022 13:35:40	00:12:39.532	0.047
06/15/2022 13:35:41	00:12:39.634	0.047
06/15/2022 13:35:41	00:12:39.736	0.047
06/15/2022 13:35:41	00:12:39.838	0.047
06/15/2022 13:35:41	00:12:39.940	0.047
06/15/2022 13:35:41	00:12:40.042	0.047
06/15/2022 13:35:41	00:12:40.144	0.047
06/15/2022 13:35:41	00:12:40.246	0.047
06/15/2022 13:35:41	00:12:40.348	0.047
06/15/2022 13:35:41	00:12:40.450	0.047
06/15/2022 13:35:42	00:12:40.551	0.047
06/15/2022 13:35:42	00:12:40.651	0.047
06/15/2022 13:35:42	00:12:40.752	0.047
06/15/2022 13:35:42	00:12:40.852	0.047
06/15/2022 13:35:42	00:12:40.952	0.047
06/15/2022 13:35:42	00:12:41.054	0.047
06/15/2022 13:35:42	00:12:41.156	0.047
06/15/2022 13:35:42	00:12:41.258	0.047
06/15/2022 13:35:42	00:12:41.360	0.047
06/15/2022 13:35:42	00:12:41.462	0.047
06/15/2022 13:35:43	00:12:41.564	0.047
06/15/2022 13:35:43	00:12:41.670	0.047
06/15/2022 13:35:43	00:12:41.772	0.047
06/15/2022 13:35:43	00:12:41.873	0.047
06/15/2022 13:35:43	00:12:41.973	0.047
06/15/2022 13:35:43	00:12:42.074	0.047
06/15/2022 13:35:43	00:12:42.176	0.047
06/15/2022 13:35:43	00:12:42.276	0.047
06/15/2022 13:35:43	00:12:42.376	0.047
06/15/2022 13:35:43	00:12:42.478	0.047
06/15/2022 13:35:44	00:12:42.580	0.047
06/15/2022 13:35:44	00:12:42.682	0.047
06/15/2022 13:35:44	00:12:42.784	0.047
06/15/2022 13:35:44	00:12:42.886	0.047
06/15/2022 13:35:44	00:12:42.988	0.047
06/15/2022 13:35:44	00:12:43.090	0.047
06/15/2022 13:35:44	00:12:43.192	0.047
06/15/2022 13:35:44	00:12:43.294	0.047
06/15/2022 13:35:44	00:12:43.395	0.047
06/15/2022 13:35:44	00:12:43.496	0.047
06/15/2022 13:35:45	00:12:43.596	0.047
06/15/2022 13:35:45	00:12:43.696	0.047
06/15/2022 13:35:45	00:12:43.798	0.047
06/15/2022 13:35:45	00:12:43.900	0.047
06/15/2022 13:35:45	00:12:44.002	0.047
06/15/2022 13:35:45	00:12:44.104	0.047
06/15/2022 13:35:45	00:12:44.206	0.047
06/15/2022 13:35:45	00:12:44.308	0.047
06/15/2022 13:35:45	00:12:44.410	0.047
06/15/2022 13:35:45	00:12:44.512	0.047
06/15/2022 13:35:46	00:12:44.614	0.047
06/15/2022 13:35:46	00:12:44.715	0.047
06/15/2022 13:35:46	00:12:44.815	0.047
06/15/2022 13:35:46	00:12:44.916	0.047
06/15/2022 13:35:46	00:12:45.016	0.048
06/15/2022 13:35:46	00:12:45.116	0.048
06/15/2022 13:35:46	00:12:45.218	0.048
06/15/2022 13:35:46	00:12:45.320	0.048
06/15/2022 13:35:46	00:12:45.422	0.048
06/15/2022 13:35:46	00:12:45.524	0.048
06/15/2022 13:35:47	00:12:45.626	0.048
06/15/2022 13:35:47	00:12:45.728	0.048
06/15/2022 13:35:47	00:12:45.830	0.048
06/15/2022 13:35:47	00:12:45.932	0.048
06/15/2022 13:35:47	00:12:46.033	0.048
06/15/2022 13:35:47	00:12:46.133	0.048
